bigram,n,year,star,pec
parking lot,129,2016,5,0.007889425723197358
super clean,129,2016,5,0.007889425723197358
hoover dam,125,2016,5,0.0076447923674393
wonderful experience,122,2016,5,0.0074613173506207576
nthe hotel,121,2016,5,0.007400159011681243
absolutely amazing,118,2016,5,0.0072166839948627
extremely friendly,115,2016,5,0.007033208978044156
party bus,114,2016,5,0.006972050639104642
extremely helpful,109,2016,5,0.00666625894440707
beautiful hotel,108,2016,5,0.0066051006054675555
free wifi,108,2016,5,0.0066051006054675555
nice hotel,108,2016,5,0.0066051006054675555
15 minutes,107,2016,5,0.0065439422665280415
excellent customer,107,2016,5,0.0065439422665280415
hotel staff,104,2016,5,0.006360467249709498
credit card,102,2016,5,0.006238150571830469
love love,102,2016,5,0.006238150571830469
20 minutes,98,2016,5,0.005993517216072411
awesome experience,98,2016,5,0.005993517216072411
favorite hotel,98,2016,5,0.005993517216072411
lazy river,98,2016,5,0.005993517216072411
amazing time,97,2016,5,0.005932358877132897
resort fee,97,2016,5,0.005932358877132897
valet parking,94,2016,5,0.005748883860314354
time staying,93,2016,5,0.005687725521374839
planet hollywood,92,2016,5,0.005626567182435325
shuttle service,91,2016,5,0.0055654088434958105
ice cream,89,2016,5,0.005443092165616782
30 minutes,88,2016,5,0.005381933826677268
bachelorette party,88,2016,5,0.005381933826677268
breakfast buffet,88,2016,5,0.005381933826677268
night stay,88,2016,5,0.005381933826677268
sky harbor,87,2016,5,0.005320775487737753
1 2,86,2016,5,0.005259617148798239
minute walk,86,2016,5,0.005259617148798239
pleasantly surprised,86,2016,5,0.005259617148798239
absolutely love,85,2016,5,0.005198458809858724
hotel casino,85,2016,5,0.005198458809858724
nice touch,85,2016,5,0.005198458809858724
fitness center,84,2016,5,0.00513730047091921
fremont street,84,2016,5,0.00513730047091921
gift shop,82,2016,5,0.005014983793040181
food court,81,2016,5,0.004953825454100667
mini fridge,81,2016,5,0.004953825454100667
absolutely loved,80,2016,5,0.004892667115161152
nice clean,80,2016,5,0.004892667115161152
bedroom suite,79,2016,5,0.004831508776221638
foie gras,78,2016,5,0.004770350437282123
parking garage,78,2016,5,0.004770350437282123
24 hours,77,2016,5,0.004709192098342609
car service,77,2016,5,0.004709192098342609
free shuttle,77,2016,5,0.004709192098342609
totally worth,77,2016,5,0.004709192098342609
amazing service,76,2016,5,0.004648033759403094
comfortable bed,76,2016,5,0.004648033759403094
easy access,76,2016,5,0.004648033759403094
nthe pool,76,2016,5,0.004648033759403094
coffee maker,75,2016,5,0.00458687542046358
slot machines,75,2016,5,0.00458687542046358
strip view,74,2016,5,0.0045257170815240656
complimentary breakfast,73,2016,5,0.0044645587425845516
flat screen,73,2016,5,0.0044645587425845516
mgm grand,73,2016,5,0.0044645587425845516
ni highly,73,2016,5,0.0044645587425845516
past weekend,73,2016,5,0.0044645587425845516
service department,73,2016,5,0.0044645587425845516
casino floor,72,2016,5,0.004403400403645037
late night,72,2016,5,0.004403400403645037
ni love,72,2016,5,0.004403400403645037
short walk,72,2016,5,0.004403400403645037
wi fi,72,2016,5,0.004403400403645037
3 days,71,2016,5,0.004342242064705523
front desk,1141,2016,2,0.14745412251227707
customer service,479,2016,2,0.061902300336004135
las vegas,330,2016,2,0.04264667872835358
resort fee,286,2016,2,0.03696045489790643
2 stars,215,2016,2,0.02778495735332127
credit card,154,2016,2,0.019901783406565003
30 minutes,146,2016,2,0.018867924528301886
parking lot,137,2016,2,0.01770483329025588
10 minutes,124,2016,2,0.016024812613078313
20 minutes,121,2016,2,0.015637115533729647
15 minutes,120,2016,2,0.015507883173946756
hot water,115,2016,2,0.014861721375032309
45 minutes,95,2016,2,0.012277074179374516
resort fees,91,2016,2,0.011760144740242957
desk staff,90,2016,2,0.011630912380460066
air conditioning,89,2016,2,0.011501680020677177
motel 6,89,2016,2,0.011501680020677177
coffee maker,86,2016,2,0.011113982941328508
rental car,84,2016,2,0.01085551822176273
mandalay bay,76,2016,2,0.009821659343499612
car rental,72,2016,2,0.009304729904368054
2 hours,71,2016,2,0.009175497544585165
water pressure,70,2016,2,0.009046265184802274
king bed,67,2016,2,0.008658568105453606
5 star,65,2016,2,0.008400103385887826
1 star,64,2016,2,0.008270871026104937
night stay,64,2016,2,0.008270871026104937
shower head,64,2016,2,0.008270871026104937
star hotel,64,2016,2,0.008270871026104937
parking garage,63,2016,2,0.008141638666322048
3 times,61,2016,2,0.007883173946756267
mini fridge,61,2016,2,0.007883173946756267
wi fi,61,2016,2,0.007883173946756267
hotel staff,59,2016,2,0.007624709227190488
5 minutes,57,2016,2,0.007366244507624709
monte carlo,57,2016,2,0.007366244507624709
1 2,56,2016,2,0.00723701214784182
late check,56,2016,2,0.00723701214784182
slot machines,54,2016,2,0.00697854742827604
toilet paper,54,2016,2,0.00697854742827604
2 star,52,2016,2,0.006720082708710261
3 days,51,2016,2,0.006590850348927371
5 stars,51,2016,2,0.006590850348927371
casino floor,50,2016,2,0.006461617989144482
free wifi,50,2016,2,0.006461617989144482
lazy river,50,2016,2,0.006461617989144482
air conditioner,49,2016,2,0.006332385629361592
disturb sign,49,2016,2,0.006332385629361592
free breakfast,49,2016,2,0.006332385629361592
nthe hotel,49,2016,2,0.006332385629361592
strip view,49,2016,2,0.006332385629361592
valet parking,49,2016,2,0.006332385629361592
food court,48,2016,2,0.0062031532695787026
nice hotel,48,2016,2,0.0062031532695787026
time staying,48,2016,2,0.0062031532695787026
bad experience,46,2016,2,0.005944688550012923
2 days,44,2016,2,0.005686223830447144
bathroom floor,44,2016,2,0.005686223830447144
friendly staff,44,2016,2,0.005686223830447144
holiday inn,44,2016,2,0.005686223830447144
house keeping,44,2016,2,0.005686223830447144
guest services,43,2016,2,0.005556991470664254
multiple times,43,2016,2,0.005556991470664254
cigarette smoke,42,2016,2,0.005427759110881365
hot tub,42,2016,2,0.005427759110881365
3 hours,41,2016,2,0.005298526751098475
friday night,40,2016,2,0.0051692943913155855
3 nights,39,2016,2,0.005040062031532695
4 star,39,2016,2,0.005040062031532695
hotel casino,39,2016,2,0.005040062031532695
king size,39,2016,2,0.005040062031532695
time share,39,2016,2,0.005040062031532695
bed bugs,38,2016,2,0.004910829671749806
star rating,38,2016,2,0.004910829671749806
1 hour,37,2016,2,0.004781597311966916
2 nights,37,2016,2,0.004781597311966916
40 minutes,37,2016,2,0.004781597311966916
phone call,37,2016,2,0.004781597311966916
planet hollywood,37,2016,2,0.004781597311966916
fitness center,36,2016,2,0.004652364952184027
queen beds,36,2016,2,0.004652364952184027
walking distance,36,2016,2,0.004652364952184027
hard rock,35,2016,2,0.004523132592401137
mini bar,35,2016,2,0.004523132592401137
paper thin,35,2016,2,0.004523132592401137
24 hours,34,2016,2,0.004393900232618248
4 stars,34,2016,2,0.004393900232618248
breakfast buffet,34,2016,2,0.004393900232618248
desk clerk,34,2016,2,0.004393900232618248
entire time,34,2016,2,0.004393900232618248
food options,34,2016,2,0.004393900232618248
nthe bad,34,2016,2,0.004393900232618248
nthe food,34,2016,2,0.004393900232618248
prime rib,34,2016,2,0.004393900232618248
30 mins,33,2016,2,0.004264667872835358
circus circus,33,2016,2,0.004264667872835358
poor service,33,2016,2,0.004264667872835358
size bed,33,2016,2,0.004264667872835358
2 queen,32,2016,2,0.004135435513052468
cell phone,32,2016,2,0.004135435513052468
front desk,802,2018,3,0.11160590036181464
las vegas,329,2018,3,0.04578346785416087
customer service,265,2018,3,0.03687726134149735
resort fee,254,2018,3,0.035346507097133315
3 stars,208,2018,3,0.028945171166156414
walking distance,124,2018,3,0.017255775118285556
5 stars,115,2018,3,0.01600333982744225
parking lot,110,2018,3,0.015307542443640411
5 star,109,2018,3,0.015168382966880044
coffee maker,102,2018,3,0.014194266629557473
mini fridge,101,2018,3,0.014055107152797106
30 minutes,95,2018,3,0.013220150292234901
food options,92,2018,3,0.0128026718619538
soft serve,91,2018,3,0.012663512385193431
food court,88,2018,3,0.01224603395491233
15 minutes,86,2018,3,0.011967715001391595
resort fees,86,2018,3,0.011967715001391595
crack pie,85,2018,3,0.011828555524631227
nthe hotel,79,2018,3,0.010993598664069022
slot machines,77,2018,3,0.010715279710548288
nice hotel,76,2018,3,0.010576120233787921
parking garage,75,2018,3,0.010436960757027554
casino floor,74,2018,3,0.010297801280267187
free breakfast,74,2018,3,0.010297801280267187
10 minutes,71,2018,3,0.009880322849986084
3 star,70,2018,3,0.009741163373225717
credit card,70,2018,3,0.009741163373225717
20 minutes,68,2018,3,0.009462844419704982
mandalay bay,68,2018,3,0.009462844419704982
free parking,65,2018,3,0.00904536598942388
ice cream,65,2018,3,0.00904536598942388
desk staff,64,2018,3,0.008906206512663512
hot tub,63,2018,3,0.008767047035903145
rental car,63,2018,3,0.008767047035903145
water pressure,63,2018,3,0.008767047035903145
cereal milk,61,2018,3,0.00848872808238241
convention center,59,2018,3,0.008210409128861675
4 stars,58,2018,3,0.008071249652101308
3 nights,57,2018,3,0.00793209017534094
king bed,57,2018,3,0.00793209017534094
friendly staff,56,2018,3,0.007792930698580574
hotel staff,55,2018,3,0.007653771221820206
valet parking,55,2018,3,0.007653771221820206
hot water,54,2018,3,0.0075146117450598385
planet hollywood,54,2018,3,0.0075146117450598385
circus circus,53,2018,3,0.007375452268299471
happy hour,53,2018,3,0.007375452268299471
2 hours,51,2018,3,0.007097133314778736
park mgm,51,2018,3,0.007097133314778736
vegas strip,51,2018,3,0.007097133314778736
1 2,50,2018,3,0.006957973838018369
star hotel,50,2018,3,0.006957973838018369
toilet paper,50,2018,3,0.006957973838018369
wi fi,50,2018,3,0.006957973838018369
fremont street,49,2018,3,0.006818814361258001
mini bar,49,2018,3,0.006818814361258001
pretty nice,49,2018,3,0.006818814361258001
nthe staff,48,2018,3,0.006679654884497634
breakfast buffet,46,2018,3,0.0064013359309769
night stay,46,2018,3,0.0064013359309769
nthe casino,46,2018,3,0.0064013359309769
strip view,46,2018,3,0.0064013359309769
fitness center,45,2018,3,0.006262176454216532
free wifi,45,2018,3,0.006262176454216532
lazy river,45,2018,3,0.006262176454216532
nthe pool,45,2018,3,0.006262176454216532
prime rib,45,2018,3,0.006262176454216532
monte carlo,44,2018,3,0.006123016977456165
nthe food,44,2018,3,0.006123016977456165
decent hotel,43,2018,3,0.005983857500695798
late check,43,2018,3,0.005983857500695798
star rating,43,2018,3,0.005983857500695798
air conditioning,42,2018,3,0.00584469802393543
gift shop,42,2018,3,0.00584469802393543
hotel casino,42,2018,3,0.00584469802393543
milk bar,41,2018,3,0.005705538547175063
pretty cool,40,2018,3,0.0055663790704146955
queen beds,40,2018,3,0.0055663790704146955
time staying,40,2018,3,0.0055663790704146955
bathroom door,39,2018,3,0.005427219593654328
super friendly,38,2018,3,0.0052880601168939605
45 minutes,37,2018,3,0.005148900640133593
mgm grand,37,2018,3,0.005148900640133593
1 star,36,2018,3,0.005009741163373225
3 hours,35,2018,3,0.004870581686612858
baggage claim,35,2018,3,0.004870581686612858
car rental,35,2018,3,0.004870581686612858
cigarette smoke,35,2018,3,0.004870581686612858
nthe bad,35,2018,3,0.004870581686612858
shower head,35,2018,3,0.004870581686612858
water park,35,2018,3,0.004870581686612858
3 5,33,2018,3,0.004592262733092123
fast food,33,2018,3,0.004592262733092123
multiple times,33,2018,3,0.004592262733092123
pretty decent,33,2018,3,0.004592262733092123
shampoo conditioner,33,2018,3,0.004592262733092123
terminal 3,33,2018,3,0.004592262733092123
centrally located,32,2018,3,0.004453103256331756
ice machine,32,2018,3,0.004453103256331756
shuttle service,32,2018,3,0.004453103256331756
front desk,888,2015,4,0.07084729535662997
las vegas,804,2015,4,0.06414552417424606
customer service,467,2015,4,0.037258656454443914
walking distance,283,2015,4,0.02257858624541248
5 stars,270,2015,4,0.0215414073719483
resort fee,264,2015,4,0.02106270943034945
4 stars,260,2015,4,0.02074357746928355
friendly staff,226,2015,4,0.018030955800223392
nice hotel,204,2015,4,0.016275730014360938
free wifi,201,2015,4,0.016036381043561514
highly recommend,188,2015,4,0.014999202170097335
nthe hotel,181,2015,4,0.014440721238232009
parking lot,170,2015,4,0.013563108345300782
food court,163,2015,4,0.013004627413435456
hot tub,160,2015,4,0.01276527844263603
free breakfast,151,2015,4,0.012047231530237753
food options,150,2015,4,0.011967448539971278
wi fi,149,2015,4,0.011887665549704803
5 star,142,2015,4,0.011329184617839477
mandalay bay,141,2015,4,0.011249401627573001
slot machines,140,2015,4,0.011169618637306526
desk staff,137,2015,4,0.0109302696665071
pleasantly surprised,135,2015,4,0.01077070368597415
rental car,131,2015,4,0.01045157172490825
happy hour,129,2015,4,0.0102920057443753
flat screen,125,2015,4,0.009972873783309398
parking garage,125,2015,4,0.009972873783309398
10 minutes,124,2015,4,0.009893090793042923
15 minutes,123,2015,4,0.009813307802776448
vegas strip,120,2015,4,0.009573958831977022
coffee maker,119,2015,4,0.009494175841710547
mini fridge,115,2015,4,0.009175043880644647
casino floor,114,2015,4,0.009095260890378171
king bed,113,2015,4,0.009015477900111696
lazy river,113,2015,4,0.009015477900111696
nthe staff,112,2015,4,0.008935694909845221
nthe pool,110,2015,4,0.00877612892931227
30 minutes,109,2015,4,0.008696345939045795
fitness center,107,2015,4,0.008536779958512845
convention center,102,2015,4,0.008137865007180469
monte carlo,100,2015,4,0.007978299026647519
valet parking,100,2015,4,0.007978299026647519
pretty nice,98,2015,4,0.007818733046114568
breakfast buffet,97,2015,4,0.007738950055848093
night stay,96,2015,4,0.007659167065581618
fremont street,95,2015,4,0.007579384075315143
hotel staff,92,2015,4,0.007340035104515717
super nice,91,2015,4,0.007260252114249242
super friendly,90,2015,4,0.007180469123982767
water pressure,90,2015,4,0.007180469123982767
nthe casino,89,2015,4,0.007100686133716292
20 minutes,87,2015,4,0.006941120153183341
minute walk,87,2015,4,0.006941120153183341
planet hollywood,87,2015,4,0.006941120153183341
top notch,86,2015,4,0.006861337162916866
24 hours,85,2015,4,0.006781554172650391
mgm grand,84,2015,4,0.006701771182383916
pretty cool,84,2015,4,0.006701771182383916
ice cream,83,2015,4,0.0066219881921174405
nice clean,83,2015,4,0.0066219881921174405
4 star,82,2015,4,0.006542205201850965
easy access,82,2015,4,0.006542205201850965
strip view,82,2015,4,0.006542205201850965
car rental,81,2015,4,0.00646242221158449
circus circus,80,2015,4,0.006382639221318015
nice touch,78,2015,4,0.006223073240785065
nice view,78,2015,4,0.006223073240785065
bedroom suite,77,2015,4,0.006143290250518589
5 minutes,76,2015,4,0.006063507260252114
continental breakfast,76,2015,4,0.006063507260252114
late night,76,2015,4,0.006063507260252114
credit card,75,2015,4,0.005983724269985639
free parking,75,2015,4,0.005983724269985639
free shuttle,75,2015,4,0.005983724269985639
dining options,74,2015,4,0.005903941279719164
king size,74,2015,4,0.005903941279719164
screen tv,73,2015,4,0.005824158289452689
1 2,72,2015,4,0.0057443752991862135
comfortable bed,72,2015,4,0.0057443752991862135
hotel casino,72,2015,4,0.0057443752991862135
short walk,72,2015,4,0.0057443752991862135
24 7,71,2015,4,0.005664592308919738
3 nights,71,2015,4,0.005664592308919738
conveniently located,70,2015,4,0.005584809318653263
shuttle service,70,2015,4,0.005584809318653263
sports book,70,2015,4,0.005584809318653263
star hotel,70,2015,4,0.005584809318653263
resort fees,69,2015,4,0.005505026328386788
centrally located,68,2015,4,0.005425243338120313
mini bar,68,2015,4,0.005425243338120313
pretty decent,67,2015,4,0.0053454603478538375
hard rock,66,2015,4,0.005265677357587362
beautiful hotel,65,2015,4,0.005185894367320887
shower head,65,2015,4,0.005185894367320887
time staying,64,2015,4,0.005106111377054412
time share,63,2015,4,0.005026328386787937
comfortable beds,62,2015,4,0.004946545396521462
queen beds,62,2015,4,0.004946545396521462
24 hour,61,2015,4,0.004866762406254986
gift shop,61,2015,4,0.004866762406254986
front desk,830,2015,3,0.10126891166422645
las vegas,439,2015,3,0.053562713518789655
resort fee,309,2015,3,0.037701317715959005
customer service,301,2015,3,0.036725231820400196
3 stars,237,2015,3,0.028916544655929723
parking lot,144,2015,3,0.017569546120058566
free wifi,137,2015,3,0.016715470961444608
mandalay bay,130,2015,3,0.01586139580283065
walking distance,130,2015,3,0.01586139580283065
coffee maker,119,2015,3,0.014519277696437287
slot machines,113,2015,3,0.01378721327476818
5 star,110,2015,3,0.013421181063933627
food court,108,2015,3,0.013177159590043924
credit card,103,2015,3,0.012567105905319668
nthe hotel,100,2015,3,0.012201073694485115
nice hotel,96,2015,3,0.01171303074670571
food options,93,2015,3,0.011346998535871157
30 minutes,92,2015,3,0.011224987798926306
20 minutes,90,2015,3,0.010980966325036604
5 stars,90,2015,3,0.010980966325036604
hot tub,87,2015,3,0.01061493411420205
wi fi,85,2015,3,0.010370912640312348
casino floor,83,2015,3,0.010126891166422645
desk staff,82,2015,3,0.010004880429477794
15 minutes,81,2015,3,0.009882869692532943
friendly staff,81,2015,3,0.009882869692532943
rental car,81,2015,3,0.009882869692532943
10 minutes,80,2015,3,0.009760858955588092
free breakfast,80,2015,3,0.009760858955588092
parking garage,77,2015,3,0.009394826744753539
1 2,76,2015,3,0.009272816007808687
hot water,75,2015,3,0.009150805270863836
mini fridge,75,2015,3,0.009150805270863836
nthe casino,73,2015,3,0.008906783796974134
resort fees,73,2015,3,0.008906783796974134
3 star,71,2015,3,0.008662762323084432
pretty nice,67,2015,3,0.008174719375305027
star hotel,66,2015,3,0.008052708638360176
lazy river,64,2015,3,0.007808687164470474
nthe pool,64,2015,3,0.007808687164470474
water pressure,64,2015,3,0.007808687164470474
night stay,63,2015,3,0.0076866764275256225
4 stars,61,2015,3,0.00744265495363592
convention center,60,2015,3,0.007320644216691069
nthe staff,59,2015,3,0.007198633479746218
vegas strip,59,2015,3,0.007198633479746218
2 stars,58,2015,3,0.007076622742801367
king bed,58,2015,3,0.007076622742801367
breakfast buffet,57,2015,3,0.006954612005856516
strip view,57,2015,3,0.006954612005856516
2 nights,56,2015,3,0.006832601268911664
monte carlo,56,2015,3,0.006832601268911664
star rating,56,2015,3,0.006832601268911664
2 hours,55,2015,3,0.006710590531966813
pretty decent,55,2015,3,0.006710590531966813
4 star,54,2015,3,0.006588579795021962
flat screen,54,2015,3,0.006588579795021962
fremont street,54,2015,3,0.006588579795021962
