bigram,n,star,pec
terrible service,676,1,0.014458346700887605
45 minutes,669,1,0.014308630093038177
worst service,657,1,0.014051973051010587
1 star,651,1,0.013923644529996792
bad service,578,1,0.012362314190995616
worst customer,555,1,0.011870388193776067
3 times,539,1,0.011528178804405946
bad experience,524,1,0.011207357501871457
poor service,502,1,0.010736819591487541
worst experience,488,1,0.010437386375788687
credit card,484,1,0.010351834028446156
food poisoning,474,1,0.01013795316008983
taco bell,469,1,0.010031012725911666
las vegas,452,1,0.009667415249705914
horrible customer,450,1,0.009624639076034648
25 minutes,448,1,0.009581862902363384
extremely rude,448,1,0.009581862902363384
1 2,438,1,0.009367982034007058
parking lot,437,1,0.009346593947171425
poor customer,419,1,0.00896160838413004
minute wait,414,1,0.008854667949951878
40 minutes,412,1,0.008811891776280611
multiple times,404,1,0.008640787081595552
0 stars,394,1,0.008426906213239226
slow service,373,1,0.007977756389690942
2 hours,368,1,0.00787081595551278
wait time,361,1,0.007721099347663352
grocery store,347,1,0.007421666131964496
20 mins,340,1,0.007271949524115068
20 min,338,1,0.007229173350443803
cream cheese,331,1,0.007079456742594375
terrible customer,326,1,0.0069725163084162125
15 mins,325,1,0.006951128221580579
horrible experience,324,1,0.006929740134744947
chicken sandwich,323,1,0.006908352047909314
happy hour,314,1,0.0067158592663886215
30 mins,305,1,0.006523366484867929
nthe food,298,1,0.006373649877018501
gift card,296,1,0.006330873703347235
15 min,294,1,0.00628809752967597
eye contact,285,1,0.0060956047481552774
fried chicken,284,1,0.006074216661319645
ten minutes,278,1,0.005945888140305849
bad customer,274,1,0.0058603357929633195
10 mins,273,1,0.005838947706127687
wait staff,273,1,0.005838947706127687
gluten free,272,1,0.005817559619292054
single time,271,1,0.005796171532456422
milk tea,256,1,0.005475350229921933
food quality,252,1,0.005389797882579404
10 min,250,1,0.005347021708908138
30 min,248,1,0.005304245535236873
terrible experience,248,1,0.005304245535236873
fried rice,240,1,0.005133140840551813
saturday night,237,1,0.005068976580044915
cash register,231,1,0.00494064805903112
1 hour,226,1,0.004833707624852957
friday night,226,1,0.004833707624852957
extremely disappointed,224,1,0.004790931451181692
car wash,223,1,0.00476954336434606
burger king,221,1,0.004726767190674794
iced coffee,218,1,0.004662602930167897
weeks ago,218,1,0.004662602930167897
4 times,216,1,0.0046198267564966315
mashed potatoes,213,1,0.004555662495989734
sour cream,211,1,0.004512886322318469
french fries,209,1,0.004470110148647203
2 people,208,1,0.004448722061811571
gas station,207,1,0.004427333974975939
chick fil,206,1,0.004405945888140306
cold food,205,1,0.0043845578013046735
5 stars,203,1,0.004341781627633408
entire time,203,1,0.004341781627633408
half hour,202,1,0.004320393540797776
mexican food,201,1,0.004299005453962143
10 15,199,1,0.004256229280290878
hash browns,197,1,0.004213453106619613
onion rings,197,1,0.004213453106619613
waited 20,195,1,0.004170676932948348
bubble tea,194,1,0.004149288846112716
months ago,194,1,0.004149288846112716
absolute worst,192,1,0.00410651267244145
service skills,191,1,0.004085124585605817
dunkin donuts,190,1,0.004063736498770185
closing time,188,1,0.00402096032509892
panda express,188,1,0.00402096032509892
3 4,187,1,0.003999572238263287
front desk,186,1,0.003978184151427655
5 mins,185,1,0.003956796064592022
bad day,185,1,0.003956796064592022
hot sauce,184,1,0.00393540797775639
ice cream,6201,4,0.1035259941901232
customer service,1733,4,0.028932518614978798
4 stars,1672,4,0.02791412067180874
5 stars,1557,4,0.025994190123209457
happy hour,1358,4,0.02267187552172026
fried chicken,1267,4,0.02115262613108952
fast food,1225,4,0.02045143410464456
highly recommend,1222,4,0.020401348959898494
las vegas,1117,4,0.018648368893786103
milk tea,1113,4,0.018581588700791345
friendly staff,1085,4,0.018114127349828042
green tea,1057,4,0.017646665998864736
coffee shop,929,4,0.015509699823032488
super friendly,903,4,0.015075628568566563
gluten free,807,4,0.013472903936692378
nthe food,778,4,0.012988747537480383
parking lot,728,4,0.012153995125045912
pulled pork,727,4,0.012137300076797222
bubble tea,724,4,0.012087214932051154
soft serve,708,4,0.011820094160072122
french toast,706,4,0.011786704063574743
friendly service,645,4,0.010768306120404688
peanut butter,637,4,0.010634745734415172
sweet potato,632,4,0.010551270493171725
pleasantly surprised,617,4,0.010300844769441384
4 5,616,4,0.010284149721192693
nthe service,607,4,0.010133894286954489
pad thai,605,4,0.01010050419045711
5 star,566,4,0.009449397308758222
beer selection,548,4,0.009148886440281813
grocery store,533,4,0.008898460716551471
fried rice,530,4,0.008848375571805402
pork belly,517,4,0.00863133994457244
cream cheese,509,4,0.008497779558582925
late night,505,4,0.008430999365588167
10 minutes,503,4,0.008397609269090788
menu items,499,4,0.00833082907609603
food court,496,4,0.00828074393134996
hot sauce,480,4,0.00801362315937093
outdoor seating,468,4,0.007813282580386657
chocolate chip,462,4,0.0077131122908945205
wait time,456,4,0.007612942001402384
shaved ice,449,4,0.007496076663661558
1 2,445,4,0.0074292964706668
friday night,444,4,0.0074126014224181105
dim sum,435,4,0.007262345988179906
chicken sandwich,434,4,0.007245650939931216
nthe staff,433,4,0.007228955891682527
super nice,433,4,0.007228955891682527
15 minutes,428,4,0.007145480650439079
grilled cheese,428,4,0.007145480650439079
wait staff,423,4,0.007062005409195633
iced tea,414,4,0.006911749974957427
red velvet,414,4,0.006911749974957427
20 minutes,410,4,0.00684496978196267
carne asada,403,4,0.006728104444221844
portion size,403,4,0.006728104444221844
hot chocolate,401,4,0.006694714347724465
deep fried,396,4,0.006611239106481018
top notch,394,4,0.006577849009983639
bit pricey,392,4,0.00654445891348626
ni love,387,4,0.006460983672242813
huge fan,386,4,0.006444288623994123
mexican food,386,4,0.006444288623994123
saturday night,375,4,0.0062606430932585395
goat cheese,369,4,0.0061604728037664026
onion rings,366,4,0.006110387659020335
delicious food,358,4,0.005976827273030819
absolutely delicious,353,4,0.0058933520317873715
cooked perfectly,352,4,0.005876656983538683
bbq sauce,346,4,0.005776486694046546
mashed potatoes,341,4,0.005693011452803098
hot dog,339,4,0.005659621356305719
eggs benedict,338,4,0.00564292630805703
food truck,338,4,0.00564292630805703
fish tacos,337,4,0.005626231259808341
5 minutes,335,4,0.005592841163310962
red bean,333,4,0.005559451066813583
5 5,330,4,0.005509365922067515
french fries,326,4,0.005442585729072757
whipped cream,326,4,0.005442585729072757
thai food,319,4,0.005325720391331931
30 minutes,318,4,0.005309025343083242
wide variety,317,4,0.005292330294834552
prime rib,315,4,0.005258940198337173
salted caramel,315,4,0.005258940198337173
craft beer,313,4,0.005225550101839794
nthe menu,313,4,0.005225550101839794
chicken wings,311,4,0.005192160005342415
cheese curds,308,4,0.005142074860596347
grilled chicken,308,4,0.005142074860596347
sweet tooth,308,4,0.005142074860596347
black sesame,306,4,0.005108684764098969
mac cheese,302,4,0.005041904571104211
4 star,301,4,0.005025209522855521
perfectly cooked,300,4,0.005008514474606832
quick bite,300,4,0.005008514474606832
reasonable prices,299,4,0.004991819426358142
strip mall,299,4,0.004991819426358142
dining experience,298,4,0.004975124378109453
ice cream,6447,5,0.07628502461188943
customer service,4479,5,0.05299839076107535
highly recommend,4317,5,0.05108150321847785
las vegas,2895,5,0.03425549034456645
friendly staff,2363,5,0.027960526315789474
super friendly,2272,5,0.02688375615297236
5 stars,1849,5,0.02187854979174555
happy hour,1706,5,0.02018648239303294
gluten free,1511,5,0.01787911775842484
coffee shop,1462,5,0.017299318439984855
friendly service,1295,5,0.01532326770162817
love love,1292,5,0.015287769784172662
top notch,1284,5,0.01519310867095797
fast food,1198,5,0.014175501703900037
fried chicken,1170,5,0.013844187807648617
amazing food,1062,5,0.012566262779250284
green tea,1043,5,0.012341442635365392
delicious food,1035,5,0.012246781522150701
pulled pork,987,5,0.011678814842862551
absolutely delicious,951,5,0.011252839833396441
excellent service,943,5,0.011158178720181749
highly recommended,940,5,0.01112268080272624
milk tea,940,5,0.01112268080272624
french toast,920,5,0.010886028019689511
nthe food,916,5,0.010838697463082166
mexican food,888,5,0.010507383566830746
super nice,866,5,0.010247065505490345
hidden gem,833,5,0.009856588413479743
peanut butter,832,5,0.009844755774327906
absolutely love,820,5,0.009702764104505868
5 star,810,5,0.009584437712987505
sweet potato,781,5,0.009241291177584248
beer selection,719,5,0.00850766755017039
cream cheese,689,5,0.008152688375615297
grocery store,689,5,0.008152688375615297
nthe staff,670,5,0.007927868231730405
excellent food,655,5,0.007750378644452859
chocolate chip,627,5,0.007419064748201439
nthe service,627,5,0.007419064748201439
pork belly,614,5,0.007265240439227565
parking lot,610,5,0.00721790988262022
dining experience,609,5,0.0072060772434683834
food truck,608,5,0.007194244604316547
absolutely amazing,604,5,0.007146914047709201
fried rice,600,5,0.007099583491101855
ni love,598,5,0.007075918212798182
pleasantly surprised,586,5,0.006933926542976146
cooked perfectly,576,5,0.006815600151457781
red velvet,560,5,0.006626277925028398
wait staff,559,5,0.006614445285876562
pad thai,542,5,0.006413290420295342
carne asada,540,5,0.00638962514199167
late night,537,5,0.006354127224536161
fresh ingredients,527,5,0.006235800833017796
reasonable prices,523,5,0.006188470276410451
grilled cheese,520,5,0.006152972358954941
outdoor seating,514,5,0.006081976524043923
awesome food,511,5,0.006046478606588413
extremely friendly,508,5,0.006010980689132904
salted caramel,506,5,0.005987315410829232
fast service,501,5,0.005928152215070049
menu items,497,5,0.005880821658462703
family owned,489,5,0.005786160545248012
perfectly cooked,485,5,0.005738829988640667
1 2,480,5,0.005679666792881484
craft beer,480,5,0.005679666792881484
white chocolate,471,5,0.005573173040514957
thai food,469,5,0.005549507762211283
eggs benedict,463,5,0.005478511927300265
amazing service,458,5,0.005419348731541083
5 5,451,5,0.005336520257478228
chicken salad,451,5,0.005336520257478228
mashed potatoes,449,5,0.005312854979174555
almond milk,445,5,0.005265524422567209
fish tacos,445,5,0.005265524422567209
live music,445,5,0.005265524422567209
date night,433,5,0.005123532752745173
chicken sandwich,432,5,0.0051117001135933355
hot sauce,419,5,0.004957875804619463
indian food,419,5,0.004957875804619463
iced tea,417,5,0.004934210526315789
goat cheese,415,5,0.004910545248012117
bubble tea,410,5,0.004851382052252934
iced coffee,409,5,0.004839549413101098
3 times,402,5,0.004756720939038243
totally worth,402,5,0.004756720939038243
prime rib,401,5,0.0047448882998864066
10 minutes,398,5,0.004709390382430898
huge fan,397,5,0.004697557743279061
hot chocolate,392,5,0.004638394547519879
taste buds,392,5,0.004638394547519879
wide variety,387,5,0.0045792313517606965
quality food,378,5,0.004472737599394169
reasonable price,374,5,0.004425407042786823
shaved ice,374,5,0.004425407042786823
bbq sauce,373,5,0.0044135744036349865
french fries,372,5,0.00440174176448315
deep fried,368,5,0.004354411207875805
friday night,368,5,0.004354411207875805
hot dog,366,5,0.0043307459295721315
ice cream,4408,4,0.08137796075101077
customer service,1582,4,0.029205974117082357
happy hour,1468,4,0.02710137168386656
5 stars,1430,4,0.026399837539461294
4 stars,1373,4,0.025347536322853397
fast food,1157,4,0.021359868554655048
highly recommend,1146,4,0.02115679288127458
friendly staff,1078,4,0.019901415991286208
fried chicken,1056,4,0.019495264644525265
las vegas,1045,4,0.01929218897114479
green tea,853,4,0.015747595399412926
gluten free,843,4,0.015562981150885224
nthe food,830,4,0.015322982627799214
milk tea,825,4,0.015230675503535364
pulled pork,792,4,0.014621448483393949
coffee shop,779,4,0.014381449960307937
parking lot,718,4,0.013255303044288957
nthe service,699,4,0.012904535972086326
super friendly,698,4,0.012886074547233556
french toast,685,4,0.012646076024147544
beer selection,680,4,0.012553768899883693
sweet potato,665,4,0.012276847527092141
friendly service,634,4,0.011704543356656267
cream cheese,592,4,0.01092916351283992
pleasantly surprised,583,4,0.010763010689164989
bubble tea,547,4,0.010098399394465265
pork belly,547,4,0.010098399394465265
grocery store,540,4,0.009969169420495874
4 5,532,4,0.009821478021673713
peanut butter,518,4,0.009563018073734931
pad thai,517,4,0.00954455664888216
late night,494,4,0.009119943877268447
1 2,485,4,0.008953791053593516
5 star,476,4,0.008787638229918585
wait staff,473,4,0.008732253955360274
fried rice,460,4,0.008492255432274262
red velvet,448,4,0.008270718334041022
menu items,437,4,0.00806764266066055
outdoor seating,436,4,0.00804918123580778
grilled cheese,429,4,0.00791995126183839
nthe staff,426,4,0.007864566987280079
chocolate chip,425,4,0.007846105562427309
bit pricey,423,4,0.0078091827127217675
10 minutes,421,4,0.007772259863016227
onion rings,418,4,0.007716875588457918
hot sauce,415,4,0.007661491313899607
bbq sauce,404,4,0.0074584156405191355
top notch,403,4,0.007439954215666365
hot chocolate,402,4,0.007421492790813595
wait time,402,4,0.007421492790813595
friday night,390,4,0.007199955692580353
ni love,390,4,0.007199955692580353
goat cheese,388,4,0.007163032842874813
mashed potatoes,380,4,0.007015341444052652
15 minutes,378,4,0.006978418594347112
deep fried,378,4,0.006978418594347112
mexican food,371,4,0.0068491886203777205
food court,366,4,0.00675688149611387
cooked perfectly,365,4,0.0067384200712611
super nice,352,4,0.0064984215481750885
huge fan,350,4,0.006461498698469548
hot dog,349,4,0.006443037273616778
portion size,338,4,0.0062399616002363064
french fries,335,4,0.006184577325677996
eggs benedict,333,4,0.006147654475972456
carne asada,332,4,0.0061291930511196855
cheese curds,330,4,0.006092270201414145
mac cheese,326,4,0.006018424502003065
20 minutes,324,4,0.005981501652297524
iced tea,324,4,0.005981501652297524
salted caramel,324,4,0.005981501652297524
craft beer,321,4,0.005926117377739214
dim sum,321,4,0.005926117377739214
saturday night,321,4,0.005926117377739214
chicken salad,315,4,0.005815348828622593
chicken sandwich,315,4,0.005815348828622593
nice touch,315,4,0.005815348828622593
free wifi,307,4,0.005667657429800432
food truck,303,4,0.005593811730389351
iced coffee,302,4,0.005575350305536581
dining experience,301,4,0.005556888880683811
absolutely delicious,300,4,0.005538427455831041
delicious food,299,4,0.005519966030978271
whipped cream,298,4,0.0055015046061255
5 minutes,297,4,0.00548304318127273
fish tacos,297,4,0.00548304318127273
live music,295,4,0.00544612033156719
potato fries,295,4,0.00544612033156719
crab legs,292,4,0.0053907360570088795
30 minutes,291,4,0.005372274632156109
perfectly cooked,289,4,0.00533535178245057
grilled chicken,288,4,0.0053168903575978
4 star,287,4,0.00529842893274503
5 5,287,4,0.00529842893274503
wide variety,287,4,0.00529842893274503
thin crust,286,4,0.0052799675078922595
hidden gem,285,4,0.005261506083039489
prime rib,285,4,0.005261506083039489
shaved ice,285,4,0.005261506083039489
nice atmosphere,283,4,0.005224583233333949
customer service,1719,2,0.07494114569709652
ice cream,1717,2,0.07485395413723951
2 stars,815,2,0.03553056064172988
10 minutes,729,2,0.031781323567878626
20 minutes,723,2,0.031519748888307615
15 minutes,676,2,0.029470747231667975
30 minutes,499,2,0.021754294184322957
fast food,459,2,0.020010462987182842
nthe food,403,2,0.01756909931118668
5 minutes,390,2,0.017002354172116138
happy hour,360,2,0.01569448077426105
milk tea,332,2,0.01447379893626297
fried chicken,295,2,0.012860755078908362
las vegas,277,2,0.01207603104019531
1 2,276,2,0.012032435260266806
45 minutes,252,2,0.010986136541982735
green tea,252,2,0.010986136541982735
grocery store,249,2,0.010855349202197228
parking lot,245,2,0.010680966082483215
1 star,243,2,0.01059377452262621
3 times,240,2,0.010462987182840701
slow service,234,2,0.010201412503269683
wait staff,230,2,0.010027029383555671
nthe service,228,2,0.009939837823698667
bubble tea,214,2,0.009329496904699626
wait time,213,2,0.009285901124771121
coffee shop,210,2,0.009155113784985614
food quality,207,2,0.009024326445200105
fried rice,206,2,0.008980730665271601
chicken sandwich,204,2,0.008893539105414596
gluten free,201,2,0.008762751765629087
soft serve,201,2,0.008762751765629087
cream cheese,198,2,0.008631964425843578
bad service,185,2,0.00806521928677304
40 minutes,181,2,0.007890836167059028
onion rings,181,2,0.007890836167059028
poor service,181,2,0.007890836167059028
minute wait,178,2,0.00776004882727352
pulled pork,176,2,0.007672857267416514
saturday night,172,2,0.007498474147702503
5 stars,170,2,0.007411282587845496
mashed potatoes,170,2,0.007411282587845496
friday night,167,2,0.007280495248059988
25 minutes,165,2,0.007193303688202982
multiple times,162,2,0.007062516348417473
french toast,161,2,0.00701892056848897
2 star,160,2,0.0069753247885604676
hot sauce,159,2,0.006931729008631964
dim sum,158,2,0.006888133228703462
hot dog,155,2,0.006757345888917953
bad experience,154,2,0.0067137501089894495
bbq sauce,153,2,0.006670154329060947
sweet potato,152,2,0.006626558549132444
hot chocolate,147,2,0.006408579649489929
mexican food,147,2,0.006408579649489929
pad thai,147,2,0.006408579649489929
sour cream,147,2,0.006408579649489929
credit card,146,2,0.006364983869561427
portion size,146,2,0.006364983869561427
french fries,144,2,0.006277792309704421
food court,142,2,0.006190600749847415
taco bell,142,2,0.006190600749847415
iced coffee,139,2,0.006059813410061906
dining experience,138,2,0.006016217630133403
whipped cream,137,2,0.0059726218502049
terrible service,136,2,0.005929026070276397
medium rare,135,2,0.005885430290347895
3 4,134,2,0.005841834510419391
ten minutes,133,2,0.005798238730490888
write home,133,2,0.005798238730490888
beer selection,132,2,0.005754642950562386
grilled cheese,130,2,0.00566745139070538
star rating,130,2,0.00566745139070538
bad day,125,2,0.005449472491062865
friendly staff,125,2,0.005449472491062865
chicken salad,123,2,0.0053622809312058595
menu items,123,2,0.0053622809312058595
pork belly,123,2,0.0053622809312058595
2 hours,122,2,0.005318685151277356
peanut butter,122,2,0.005318685151277356
pretty bad,122,2,0.005318685151277356
4 stars,121,2,0.005275089371348854
iced tea,121,2,0.005275089371348854
luke warm,120,2,0.0052314935914203504
mediocre food,120,2,0.0052314935914203504
hash browns,118,2,0.005144302031563345
weeks ago,117,2,0.005100706251634841
3 stars,115,2,0.005013514691777836
late night,115,2,0.005013514691777836
food truck,114,2,0.004969918911849333
fish tacos,112,2,0.0048827273519923275
5 star,110,2,0.004795535792135321
deep fried,110,2,0.004795535792135321
4 times,109,2,0.0047519400122068185
prime rib,109,2,0.0047519400122068185
2 people,107,2,0.004664748452349813
chicken wings,106,2,0.0046211526724213095
star review,105,2,0.004577556892492807
20 mins,101,2,0.004403173772778795
carne asada,101,2,0.004403173772778795
ice cream,3532,3,0.10464565062811093
customer service,1538,3,0.04556767006399621
3 stars,1261,3,0.037360748992652286
milk tea,1016,3,0.030101919886228963
fried chicken,776,3,0.022991230149324485
fast food,761,3,0.022546812040767954
bubble tea,671,3,0.019880303389428776
nthe food,627,3,0.018576676937662955
happy hour,603,3,0.017865607963972505
soft serve,572,3,0.016947143872955678
10 minutes,555,3,0.016443470016591608
20 minutes,549,3,0.016265702773168998
5 stars,546,3,0.016176819151457692
green tea,497,3,0.014725053330173026
15 minutes,490,3,0.014517658212846646
parking lot,454,3,0.013451054752310974
3 5,433,3,0.012828869400331832
30 minutes,407,3,0.012058544678833848
las vegas,406,3,0.012028916804930078
nthe service,367,3,0.0108734297226831
wait time,364,3,0.010784546100971794
coffee shop,354,3,0.010488267361934108
1 2,328,3,0.009717942640436123
chicken sandwich,313,3,0.009273524531879592
food court,313,3,0.009273524531879592
4 5,311,3,0.009214268784072055
cream cheese,307,3,0.00909575728845698
gluten free,307,3,0.00909575728845698
4 stars,306,3,0.009066129414553212
sweet potato,305,3,0.009036501540649442
grocery store,301,3,0.008917990045034367
pulled pork,301,3,0.008917990045034367
5 minutes,297,3,0.008799478549419294
3.5 stars,291,3,0.008621711305996682
write home,275,3,0.008147665323536384
french toast,274,3,0.008118037449632614
portion size,273,3,0.008088409575728846
friday night,264,3,0.007821758710594928
friendly staff,263,3,0.0077921308366911595
3 star,259,3,0.0076736193410760845
5 star,255,3,0.0075551078454610095
fried rice,255,3,0.0075551078454610095
hot sauce,244,3,0.007229201232519554
late night,244,3,0.007229201232519554
super friendly,243,3,0.007199573358615785
2 stars,240,3,0.00711068973690448
pad thai,240,3,0.00711068973690448
peanut butter,240,3,0.00711068973690448
french fries,234,3,0.0069329224934818676
menu items,234,3,0.0069329224934818676
mashed potatoes,233,3,0.006903294619578099
grilled cheese,232,3,0.00687366674567433
shaved ice,231,3,0.006844038871770561
red bean,228,3,0.006755155250059256
wait staff,227,3,0.006725527376155487
pretty decent,223,3,0.006607015880540412
quick bite,223,3,0.006607015880540412
saturday night,222,3,0.0065773880066366435
dim sum,220,3,0.006518132258829107
food quality,217,3,0.006429248637117801
deep fried,212,3,0.006281109267598957
onion rings,212,3,0.006281109267598957
