bigram,n,star,pec
eye exam,10,3,0.005793742757821553
medical assistant,10,3,0.005793742757821553
ten minutes,10,3,0.005793742757821553
weeks ago,10,3,0.005793742757821553
5 days,9,3,0.005214368482039398
90 minute,9,3,0.005214368482039398
bad day,9,3,0.005214368482039398
bad experience,9,3,0.005214368482039398
extremely rude,9,3,0.005214368482039398
front staff,9,3,0.005214368482039398
grocery store,9,3,0.005214368482039398
health care,9,3,0.005214368482039398
medical care,9,3,0.005214368482039398
minute wait,9,3,0.005214368482039398
months ago,9,3,0.005214368482039398
office visit,9,3,0.005214368482039398
relaxing massage,9,3,0.005214368482039398
test results,9,3,0.005214368482039398
15 min,8,3,0.004634994206257242
2 months,8,3,0.004634994206257242
24 hours,8,3,0.004634994206257242
30 mins,8,3,0.004634994206257242
6 months,8,3,0.004634994206257242
actual doctor,8,3,0.004634994206257242
blood pressure,8,3,0.004634994206257242
cardio equipment,8,3,0.004634994206257242
contact lens,8,3,0.004634994206257242
eye doctor,8,3,0.004634994206257242
highly recommend,8,3,0.004634994206257242
hot stones,8,3,0.004634994206257242
hot yoga,8,3,0.004634994206257242
les yeux,8,3,0.004634994206257242
nail polish,8,3,0.004634994206257242
nthe front,8,3,0.004634994206257242
nthe massage,8,3,0.004634994206257242
office manager,8,3,0.004634994206257242
physical therapy,8,3,0.004634994206257242
post partum,8,3,0.004634994206257242
front desk,194,4,0.06306892067620286
5 stars,111,4,0.036085825747724315
customer service,108,4,0.035110533159947985
highly recommend,92,4,0.02990897269180754
4 stars,84,4,0.027308192457737322
urgent care,83,4,0.026983094928478543
wait time,81,4,0.02633289986996099
office staff,73,4,0.023732119635890767
deep tissue,61,4,0.019830949284785435
foot massage,59,4,0.01918075422626788
30 minutes,57,4,0.018530559167750326
wait times,56,4,0.018205461638491547
desk staff,54,4,0.017555266579973992
massage therapist,54,4,0.017555266579973992
10 minutes,48,4,0.015604681404421327
15 minutes,47,4,0.01527958387516255
massage envy,45,4,0.014629388816644993
front office,44,4,0.014304291287386216
super friendly,44,4,0.014304291287386216
feel comfortable,43,4,0.013979193758127438
friendly staff,43,4,0.013979193758127438
5 star,40,4,0.013003901170351105
body massage,37,4,0.012028608582574773
5 minutes,36,4,0.011703511053315995
bedside manner,36,4,0.011703511053315995
hour massage,36,4,0.011703511053315995
las vegas,36,4,0.011703511053315995
super nice,36,4,0.011703511053315995
20 minutes,35,4,0.011378413524057216
appointment time,35,4,0.011378413524057216
1 2,34,4,0.011053315994798439
1 hour,34,4,0.011053315994798439
2 hours,30,4,0.00975292587776333
bad experience,30,4,0.00975292587776333
eye exam,30,4,0.00975292587776333
tissue massage,29,4,0.00942782834850455
parking lot,27,4,0.008777633289986996
2 weeks,26,4,0.008452535760728219
hot stone,26,4,0.008452535760728219
hot stones,26,4,0.008452535760728219
feel rushed,25,4,0.008127438231469442
30 min,24,4,0.007802340702210663
45 minutes,24,4,0.007802340702210663
recommend dr,22,4,0.007152145643693108
fell asleep,21,4,0.0068270481144343306
highly recommended,21,4,0.0068270481144343306
months ago,21,4,0.0068270481144343306
nthe staff,21,4,0.0068270481144343306
top notch,20,4,0.006501950585175552
6 months,19,4,0.006176853055916775
love dr,19,4,0.006176853055916775
1 star,18,4,0.005851755526657998
3 times,18,4,0.005851755526657998
hair removal,18,4,0.005851755526657998
laser hair,18,4,0.005851755526657998
minute massage,18,4,0.005851755526657998
doctor's office,17,4,0.0055266579973992196
foot reflexology,17,4,0.0055266579973992196
foot spa,17,4,0.0055266579973992196
pleasant experience,17,4,0.0055266579973992196
primary care,17,4,0.0055266579973992196
thai massage,17,4,0.0055266579973992196
3 weeks,16,4,0.005201560468140442
eye doctor,16,4,0.005201560468140442
health care,16,4,0.005201560468140442
pleasantly surprised,16,4,0.005201560468140442
positive experience,16,4,0.005201560468140442
root canal,16,4,0.005201560468140442
star rating,16,4,0.005201560468140442
treatment plan,16,4,0.005201560468140442
weight loss,16,4,0.005201560468140442
90 minute,15,4,0.004876462938881665
couples massage,15,4,0.004876462938881665
entire time,15,4,0.004876462938881665
nice touch,15,4,0.004876462938881665
office manager,15,4,0.004876462938881665
walk ins,15,4,0.004876462938881665
weeks ago,15,4,0.004876462938881665
3 months,14,4,0.004551365409622887
30 minute,14,4,0.004551365409622887
4 hours,14,4,0.004551365409622887
90 minutes,14,4,0.004551365409622887
absolutely love,14,4,0.004551365409622887
extremely friendly,14,4,0.004551365409622887
grocery store,14,4,0.004551365409622887
nthe office,14,4,0.004551365409622887
physical therapy,14,4,0.004551365409622887
post op,14,4,0.004551365409622887
pretty cool,14,4,0.004551365409622887
star review,14,4,0.004551365409622887
2 3,13,4,0.0042262678803641094
30 mins,13,4,0.0042262678803641094
4 5,13,4,0.0042262678803641094
call ahead,13,4,0.0042262678803641094
giving 4,13,4,0.0042262678803641094
half hour,13,4,0.0042262678803641094
massage therapists,13,4,0.0042262678803641094
nurse practitioner,13,4,0.0042262678803641094
phone call,13,4,0.0042262678803641094
stone massage,13,4,0.0042262678803641094
customer service,1299,1,0.06747000467459617
front desk,1205,1,0.06258764867812808
office staff,515,1,0.026749078065755987
urgent care,503,1,0.026125798576845168
insurance company,467,1,0.02425596011011271
2 hours,448,1,0.023269100919337246
office manager,429,1,0.02228224172856178
30 minutes,408,1,0.02119150262296785
10 minutes,346,1,0.017971225263595285
15 minutes,336,1,0.017451825689502935
2 weeks,326,1,0.016932426115410584
front office,314,1,0.016309146626499765
phone call,304,1,0.01578974705240742
20 minutes,298,1,0.015478107307952007
5 minutes,287,1,0.014906767776450423
45 minutes,278,1,0.014439308159767308
root canal,260,1,0.01350438892640108
worst experience,260,1,0.01350438892640108
appointment time,254,1,0.01319274918194567
phone calls,237,1,0.012309769905988676
doctors office,233,1,0.012102010076351737
3 times,228,1,0.011842310289305562
3 weeks,223,1,0.011582610502259389
wait time,213,1,0.011063210928167038
1 2,205,1,0.01064769126889316
multiple times,203,1,0.01054381135407469
3 hours,199,1,0.01033605152443775
blood pressure,199,1,0.01033605152443775
las vegas,199,1,0.01033605152443775
1 star,198,1,0.010284111567028515
6 months,197,1,0.01023217160961928
credit card,188,1,0.009764711992936166
extremely rude,188,1,0.009764711992936166
horrible experience,187,1,0.00971277203552693
primary care,186,1,0.009660832078117696
2 months,185,1,0.009608892120708461
months ago,178,1,0.009245312418843816
3 months,170,1,0.008829792759569938
billing department,168,1,0.008725912844751467
weeks ago,168,1,0.008725912844751467
3 days,166,1,0.008622032929932997
bedside manner,161,1,0.008362333142886823
health care,161,1,0.008362333142886823
desk staff,158,1,0.008206513270659119
0 stars,156,1,0.008102633355840648
2 days,156,1,0.008102633355840648
wait times,154,1,0.007998753441022178
eye exam,143,1,0.007427413909520594
medical records,139,1,0.007219654079883654
doctor's office,136,1,0.0070638342076559495
minutes late,134,1,0.00695995429283748
1 hour,126,1,0.006544434633563601
terrible experience,125,1,0.006492494676154366
24 hours,122,1,0.006336674803926661
nurse practitioner,122,1,0.006336674803926661
4 hours,121,1,0.006284734846517426
deep cleaning,121,1,0.006284734846517426
dental office,120,1,0.0062327948891081906
office visit,115,1,0.005973095102062016
worst customer,115,1,0.005973095102062016
insurance card,114,1,0.005921155144652781
test results,114,1,0.005921155144652781
treatment plan,114,1,0.005921155144652781
hour wait,112,1,0.0058172752298343115
scheduled appointment,112,1,0.0058172752298343115
bad experience,110,1,0.005713395315015842
entire time,110,1,0.005713395315015842
40 minutes,109,1,0.005661455357606607
4 days,108,1,0.005609515400197372
bad reviews,107,1,0.005557575442788137
horrible customer,107,1,0.005557575442788137
massage therapist,107,1,0.005557575442788137
poor customer,107,1,0.005557575442788137
pain meds,105,1,0.005453695527969667
4 times,103,1,0.005349815613151197
30 min,102,1,0.005297875655741962
story short,102,1,0.005297875655741962
negative stars,98,1,0.005090115826105023
ni called,98,1,0.005090115826105023
physical therapy,97,1,0.005038175868695788
days ago,96,1,0.004986235911286553
blood test,92,1,0.004778476081649613
patient care,92,1,0.004778476081649613
birth control,89,1,0.004622656209421908
massage envy,89,1,0.004622656209421908
5 days,87,1,0.004518776294603438
medical assistant,86,1,0.004466836337194203
10 days,85,1,0.004414896379784969
5 stars,84,1,0.004362956422375734
2 minutes,83,1,0.0043110164649664984
4 months,82,1,0.004259076507557264
dentist office,82,1,0.004259076507557264
horrible service,81,1,0.004207136550148029
2 3,80,1,0.004155196592738794
ct scan,80,1,0.004155196592738794
health insurance,79,1,0.004103256635329559
highly recommend,79,1,0.004103256635329559
gift card,78,1,0.004051316677920324
medical care,77,1,0.003999376720511089
6 weeks,76,1,0.003947436763101855
customer service,1107,1,0.06433054393305439
front desk,1102,1,0.06403998140399814
urgent care,526,1,0.030567178056717804
office staff,493,1,0.028649465364946537
insurance company,478,1,0.027777777777777776
2 hours,430,1,0.02498837749883775
30 minutes,376,1,0.02185030218503022
office manager,368,1,0.021385402138540215
10 minutes,331,1,0.019235239423523943
front office,312,1,0.01813110181311018
15 minutes,292,1,0.01696885169688517
phone call,265,1,0.015399814039981405
root canal,265,1,0.015399814039981405
2 weeks,259,1,0.0150511390051139
45 minutes,248,1,0.014411901441190145
appointment time,246,1,0.014295676429567642
20 minutes,231,1,0.013423988842398885
3 hours,227,1,0.013191538819153881
5 minutes,219,1,0.012726638772663878
wait time,207,1,0.01202928870292887
6 months,201,1,0.011680613668061366
worst experience,201,1,0.011680613668061366
1 star,198,1,0.011506276150627616
credit card,184,1,0.010692701069270108
1 2,179,1,0.010402138540213855
doctors office,176,1,0.010227801022780102
phone calls,174,1,0.010111576011157601
3 weeks,170,1,0.009879125987912598
3 times,169,1,0.009821013482101348
extremely rude,169,1,0.009821013482101348
2 months,165,1,0.009588563458856347
multiple times,165,1,0.009588563458856347
horrible experience,164,1,0.009530450953045095
desk staff,162,1,0.009414225941422594
las vegas,161,1,0.009356113435611343
primary care,157,1,0.009123663412366341
3 months,150,1,0.008716875871687587
0 stars,147,1,0.008542538354253835
3 days,147,1,0.008542538354253835
months ago,144,1,0.008368200836820083
health care,143,1,0.008310088331008833
2 days,141,1,0.008193863319386332
eye exam,138,1,0.00801952580195258
bedside manner,137,1,0.007961413296141329
deep cleaning,132,1,0.007670850767085077
medical records,130,1,0.007554625755462576
billing department,128,1,0.007438400743840074
blood pressure,128,1,0.007438400743840074
dental office,127,1,0.007380288238028824
4 hours,119,1,0.006915388191538819
weeks ago,119,1,0.006915388191538819
40 minutes,117,1,0.006799163179916318
blood test,116,1,0.006741050674105067
wait times,116,1,0.006741050674105067
nurse practitioner,113,1,0.006566713156671316
scheduled appointment,113,1,0.006566713156671316
1 hour,110,1,0.0063923756392375635
test results,108,1,0.006276150627615063
bad experience,107,1,0.006218038121803812
24 hours,105,1,0.006101813110181311
horrible customer,105,1,0.006101813110181311
insurance card,101,1,0.005869363086936309
minutes late,99,1,0.005753138075313808
ni called,99,1,0.005753138075313808
doctor's office,97,1,0.005636913063691306
hour wait,95,1,0.005520688052068805
massage therapist,95,1,0.005520688052068805
office visit,95,1,0.005520688052068805
story short,95,1,0.005520688052068805
5 days,91,1,0.0052882380288238025
pain meds,90,1,0.005230125523012552
medical assistant,89,1,0.005172013017201302
physical therapy,89,1,0.005172013017201302
poor customer,89,1,0.005172013017201302
terrible experience,89,1,0.005172013017201302
days ago,88,1,0.005113900511390051
patient care,88,1,0.005113900511390051
medical care,87,1,0.005055788005578801
birth control,86,1,0.00499767549976755
4 days,85,1,0.004939562993956299
dentist office,84,1,0.0048814504881450485
6 weeks,82,1,0.004765225476522548
worst customer,82,1,0.004765225476522548
2 minutes,81,1,0.004707112970711297
foot massage,81,1,0.004707112970711297
half hour,81,1,0.004707112970711297
2 3,80,1,0.004649000464900047
4 months,80,1,0.004649000464900047
entire time,80,1,0.004649000464900047
negative stars,80,1,0.004649000464900047
horrible service,77,1,0.004474662947466295
medical field,76,1,0.004416550441655044
insurance information,75,1,0.004358437935843794
10 days,74,1,0.004300325430032543
bad reviews,74,1,0.004300325430032543
horrible horrible,74,1,0.004300325430032543
30 min,73,1,0.004242212924221293
terrible customer,71,1,0.004125987912598791
5 stars,70,1,0.004067875406787541
15 min,69,1,0.00400976290097629
highly recommend,3689,5,0.1307321567793607
front desk,1118,5,0.03962010064497838
customer service,979,5,0.03469416684385853
office staff,892,5,0.03161102842157488
las vegas,755,5,0.026755971365794884
recommend dr,718,5,0.025444751577007582
feel comfortable,685,5,0.024275285278899994
friendly staff,528,5,0.018711460769721456
entire staff,507,5,0.017967254943652988
super friendly,503,5,0.01782550145297328
top notch,463,5,0.0164079665461762
root canal,453,5,0.01605358281947693
highly recommended,423,5,0.01499043163937912
massage therapist,418,5,0.014813239776029484
urgent care,400,5,0.0141753490679708
deep tissue,398,5,0.014104472322630944
dental office,377,5,0.013360266496562478
bedside manner,362,5,0.012828690906513573
physical therapy,337,5,0.011942731589765398
front office,336,5,0.011907293217095471
5 stars,308,5,0.010915018782337515
pain free,297,5,0.010525196682968318
wait time,295,5,0.010454319937628465
super nice,277,5,0.009816429229569778
absolutely love,273,5,0.00967467573889007
eye care,267,5,0.009462045502870508
hair removal,259,5,0.009178538521511093
wisdom teeth,259,5,0.009178538521511093
eye exam,258,5,0.009143100148841165
dental care,254,5,0.009001346658161458
30 minutes,253,5,0.00896590828549153
found dr,250,5,0.00885959316748175
desk staff,243,5,0.00861152455879226
love dr,242,5,0.008576086186122333
love love,235,5,0.008328017577432845
amazing job,231,5,0.008186264086753136
6 months,223,5,0.00790275710539372
dentist office,223,5,0.00790275710539372
foot massage,222,5,0.007867318732723793
laser hair,221,5,0.007831880360053866
10 minutes,213,5,0.0075483733786944505
wonderful experience,208,5,0.0073711815153448155
absolutely amazing,207,5,0.007335743142674888
ni highly,207,5,0.007335743142674888
tissue massage,204,5,0.007229428024665107
15 minutes,202,5,0.007158551279325253
5 minutes,199,5,0.007052236161315472
months ago,198,5,0.0070167977886455455
5 star,193,5,0.0068396059252959105
feel rushed,187,5,0.006626975689276348
extremely friendly,180,5,0.00637890708058686
2 weeks,169,5,0.005989084981217662
primary care,166,5,0.005882769863207881
bad experience,163,5,0.005776454745198101
taking care,163,5,0.005776454745198101
extremely knowledgeable,162,5,0.005741016372528174
nthe staff,162,5,0.005741016372528174
treatment plan,160,5,0.00567013962718832
20 minutes,159,5,0.005634701254518392
eye doctor,155,5,0.005492947763838685
amazing experience,154,5,0.005457509391168757
weight loss,153,5,0.005422071018498831
wait times,150,5,0.00531575590048905
dental hygienist,149,5,0.005280317527819122
excellent care,147,5,0.005209440782479269
excellent service,147,5,0.005209440782479269
post op,147,5,0.005209440782479269
health care,145,5,0.005138564037139415
body massage,143,5,0.005067687291799561
finally found,143,5,0.005067687291799561
extremely professional,142,5,0.005032248919129634
weeks ago,140,5,0.00496137217378978
pleasant experience,135,5,0.004784180310440145
extremely helpful,132,5,0.004677865192430364
massage therapists,129,5,0.004571550074420582
left feeling,128,5,0.004536111701750656
entire process,127,5,0.004500673329080729
2 hours,126,5,0.0044652349564108015
appointment time,124,5,0.004394358211070947
friendly professional,124,5,0.004394358211070947
positive experience,124,5,0.004394358211070947
90 minute,123,5,0.004358919838401021
excellent job,123,5,0.004358919838401021
doctors office,120,5,0.00425260472039124
nthe office,120,5,0.00425260472039124
dentist dr,119,5,0.004217166347721312
skin care,119,5,0.004217166347721312
1 2,118,5,0.004181727975051386
hot stones,118,5,0.004181727975051386
amazing staff,117,5,0.004146289602381459
dr smith,117,5,0.004146289602381459
genuinely cares,117,5,0.004146289602381459
car accident,116,5,0.0041108512297115315
foot spa,115,5,0.004075412857041605
pleasantly surprised,115,5,0.004075412857041605
wonderful staff,114,5,0.004039974484371677
3 months,113,5,0.004004536111701751
office dr,113,5,0.004004536111701751
3 weeks,112,5,0.003969097739031824
negative reviews,112,5,0.003969097739031824
front desk,170,3,0.07855822550831792
customer service,89,3,0.0411275415896488
3 stars,74,3,0.034195933456561925
office staff,68,3,0.031423290203327174
5 stars,55,3,0.02541589648798521
15 minutes,52,3,0.024029574861367836
10 minutes,49,3,0.02264325323475046
foot massage,46,3,0.021256931608133085
30 minutes,44,3,0.02033271719038817
front office,43,3,0.019870609981515713
wait time,41,3,0.018946395563770795
20 minutes,39,3,0.018022181146025877
appointment time,39,3,0.018022181146025877
desk staff,35,3,0.016173752310536044
2 hours,31,3,0.01432532347504621
massage therapist,29,3,0.013401109057301294
wait times,29,3,0.013401109057301294
deep tissue,27,3,0.012476894639556377
urgent care,27,3,0.012476894639556377
45 minutes,25,3,0.01155268022181146
5 star,25,3,0.01155268022181146
body massage,25,3,0.01155268022181146
minute massage,25,3,0.01155268022181146
5 minutes,23,3,0.010628465804066543
eye exam,23,3,0.010628465804066543
phone call,23,3,0.010628465804066543
super nice,23,3,0.010628465804066543
1 star,22,3,0.010166358595194085
6 months,20,3,0.009242144177449169
couples massage,20,3,0.009242144177449169
credit card,20,3,0.009242144177449169
friendly staff,20,3,0.009242144177449169
las vegas,20,3,0.009242144177449169
months ago,20,3,0.009242144177449169
3 star,19,3,0.00878003696857671
1 2,18,3,0.00831792975970425
3 months,18,3,0.00831792975970425
star review,18,3,0.00831792975970425
insurance company,17,3,0.007855822550831794
medical assistant,17,3,0.007855822550831794
super friendly,17,3,0.007855822550831794
1 hour,16,3,0.0073937153419593345
40 minutes,16,3,0.0073937153419593345
bedside manner,16,3,0.0073937153419593345
hot stone,16,3,0.0073937153419593345
hot stones,16,3,0.0073937153419593345
nurse practitioner,16,3,0.0073937153419593345
highly recommend,15,3,0.006931608133086876
hour massage,15,3,0.006931608133086876
minutes late,15,3,0.006931608133086876
parking lot,15,3,0.006931608133086876
root canal,15,3,0.006931608133086876
tissue massage,15,3,0.006931608133086876
90 minute,14,3,0.006469500924214418
multiple times,14,3,0.006469500924214418
phone calls,14,3,0.006469500924214418
scheduled appointment,14,3,0.006469500924214418
30 minute,13,3,0.006007393715341959
billing department,13,3,0.006007393715341959
blood test,13,3,0.006007393715341959
doctors office,13,3,0.006007393715341959
massage therapists,13,3,0.006007393715341959
office manager,13,3,0.006007393715341959
thai massage,13,3,0.006007393715341959
3 weeks,12,3,0.005545286506469501
50 minutes,12,3,0.005545286506469501
appointment online,12,3,0.005545286506469501
bad experience,12,3,0.005545286506469501
contact lens,12,3,0.005545286506469501
doctor's office,12,3,0.005545286506469501
foot spa,12,3,0.005545286506469501
gift card,12,3,0.005545286506469501
love dr,12,3,0.005545286506469501
physical therapy,12,3,0.005545286506469501
2 stars,11,3,0.005083179297597043
3 hours,11,3,0.005083179297597043
60 minute,11,3,0.005083179297597043
beep beep,11,3,0.005083179297597043
dr johnson,11,3,0.005083179297597043
health care,11,3,0.005083179297597043
hour wait,11,3,0.005083179297597043
office visit,11,3,0.005083179297597043
oral surgeon,11,3,0.005083179297597043
wisdom teeth,11,3,0.005083179297597043
2 days,10,3,0.0046210720887245845
30 min,10,3,0.0046210720887245845
assisted living,10,3,0.0046210720887245845
dental office,10,3,0.0046210720887245845
medical records,10,3,0.0046210720887245845
mixed feelings,10,3,0.0046210720887245845
nthe massage,10,3,0.0046210720887245845
pre roll,10,3,0.0046210720887245845
star rating,10,3,0.0046210720887245845
ten minutes,10,3,0.0046210720887245845
top notch,10,3,0.0046210720887245845
weeks ago,10,3,0.0046210720887245845
2 months,9,3,0.004158964879852125
2 weeks,9,3,0.004158964879852125
24 hours,9,3,0.004158964879852125
4 months,9,3,0.004158964879852125
front desk,268,2,0.07896287566293458
customer service,160,2,0.04714201532115498
office staff,151,2,0.04449027695934001
front office,88,2,0.02592810842663524
2 stars,83,2,0.024454920447849145
urgent care,80,2,0.02357100766057749
30 minutes,76,2,0.022392457277548614
10 minutes,72,2,0.02121390689451974
5 minutes,69,2,0.020329994107248086
insurance company,63,2,0.018562168532704773
2 hours,62,2,0.018267530936947555
desk staff,62,2,0.018267530936947555
15 minutes,59,2,0.0173836181496759
20 minutes,54,2,0.015910430170889805
wait times,53,2,0.015615792575132587
appointment time,51,2,0.015026517383618149
45 minutes,50,2,0.01473187978786093
wait time,50,2,0.01473187978786093
6 months,43,2,0.012669416617560401
2 weeks,42,2,0.012374779021803181
3 times,42,2,0.012374779021803181
deep tissue,41,2,0.012080141426045963
foot massage,41,2,0.012080141426045963
eye exam,39,2,0.011490866234531527
3 months,37,2,0.010901591043017089
5 stars,37,2,0.010901591043017089
blood pressure,36,2,0.01060695344725987
office manager,35,2,0.010312315851502652
massage therapist,34,2,0.010017678255745434
1 2,33,2,0.009723040659988214
root canal,33,2,0.009723040659988214
2 days,32,2,0.009428403064230996
minute massage,30,2,0.00883912787271656
primary care,30,2,0.00883912787271656
2 months,29,2,0.00854449027695934
doctor's office,29,2,0.00854449027695934
entire time,29,2,0.00854449027695934
scheduled appointment,29,2,0.00854449027695934
credit card,28,2,0.008249852681202121
months ago,28,2,0.008249852681202121
phone call,28,2,0.008249852681202121
3 days,26,2,0.0076605774896876845
physical therapy,26,2,0.0076605774896876845
billing department,25,2,0.007365939893930465
24 hours,24,2,0.007071302298173247
40 minutes,24,2,0.007071302298173247
multiple times,24,2,0.007071302298173247
3 weeks,23,2,0.006776664702416028
massage envy,23,2,0.006776664702416028
medical assistant,23,2,0.006776664702416028
nurse practitioner,23,2,0.006776664702416028
tissue massage,22,2,0.00648202710665881
1 hour,21,2,0.006187389510901591
bedside manner,21,2,0.006187389510901591
las vegas,21,2,0.006187389510901591
3 hours,20,2,0.0058927519151443725
hair removal,20,2,0.0058927519151443725
phone calls,20,2,0.0058927519151443725
doctors office,19,2,0.005598114319387153
health care,19,2,0.005598114319387153
parking lot,19,2,0.005598114319387153
weeks ago,19,2,0.005598114319387153
laser hair,18,2,0.005303476723629935
minutes late,18,2,0.005303476723629935
2 3,17,2,0.005008839127872717
3 4,17,2,0.005008839127872717
6 weeks,17,2,0.005008839127872717
bad experience,17,2,0.005008839127872717
days ago,17,2,0.005008839127872717
deep cleaning,17,2,0.005008839127872717
feel comfortable,17,2,0.005008839127872717
half hour,17,2,0.005008839127872717
office visit,17,2,0.005008839127872717
test results,17,2,0.005008839127872717
5 times,16,2,0.004714201532115498
dental hygienist,16,2,0.004714201532115498
hour wait,16,2,0.004714201532115498
post op,16,2,0.004714201532115498
wisdom teeth,16,2,0.004714201532115498
1 star,15,2,0.00441956393635828
15 min,15,2,0.00441956393635828
2 hour,15,2,0.00441956393635828
2 star,15,2,0.00441956393635828
4 hours,15,2,0.00441956393635828
5 10,15,2,0.00441956393635828
body massage,15,2,0.00441956393635828
eye doctor,15,2,0.00441956393635828
family doctor,15,2,0.00441956393635828
friendly staff,15,2,0.00441956393635828
hour massage,15,2,0.00441956393635828
pain medication,15,2,0.00441956393635828
pain meds,15,2,0.00441956393635828
star rating,15,2,0.00441956393635828
treatment plan,15,2,0.00441956393635828
walk ins,15,2,0.00441956393635828
15 mins,14,2,0.0041249263406010605
20 min,14,2,0.0041249263406010605
20 mins,14,2,0.0041249263406010605
25 minutes,14,2,0.0041249263406010605
30 min,14,2,0.0041249263406010605
highly recommend,2454,5,0.11983592147670671
front desk,752,5,0.036722336165641176
customer service,683,5,0.03335286649086825
office staff,642,5,0.031350717843539405
las vegas,534,5,0.026076765309112217
recommend dr,526,5,0.02568610215841391
feel comfortable,447,5,0.02182830354526809
friendly staff,376,5,0.018361168082820588
root canal,368,5,0.017970504932122277
super friendly,338,5,0.016505518117003612
urgent care,321,5,0.015675358921769703
entire staff,320,5,0.015626526027932415
massage therapist,319,5,0.015577693134095126
highly recommended,314,5,0.015333528664908683
top notch,306,5,0.014942865514210372
dental office,300,5,0.01464986815118664
deep tissue,298,5,0.014552202363512061
super nice,258,5,0.01259888661002051
physical therapy,250,5,0.012208223459322199
front office,246,5,0.012012891883973044
wait time,233,5,0.01137806426408829
pain free,231,5,0.011280398476413713
eye exam,224,5,0.010938568219552691
5 stars,223,5,0.010889735325715402
bedside manner,220,5,0.010743236644203536
10 minutes,205,5,0.010010743236644203
love dr,198,5,0.009668912979783182
absolutely love,196,5,0.009571247192108605
hair removal,194,5,0.009473581404434026
eye care,187,5,0.009131751147573005
dental care,184,5,0.008985252466061138
30 minutes,178,5,0.008692255103037406
foot massage,175,5,0.00854575642152554
5 minutes,171,5,0.008350424846176385
dentist office,168,5,0.008203926164664518
love love,168,5,0.008203926164664518
wisdom teeth,168,5,0.008203926164664518
found dr,166,5,0.00810626037698994
laser hair,166,5,0.00810626037698994
desk staff,164,5,0.008008594589315363
6 months,159,5,0.007764430120128919
feel rushed,154,5,0.007520265650942475
amazing job,153,5,0.007471432757105186
eye doctor,152,5,0.0074225998632678975
nthe staff,151,5,0.007373766969430608
tissue massage,150,5,0.00732493407559332
wonderful experience,150,5,0.00732493407559332
treatment plan,147,5,0.007178435394081454
15 minutes,146,5,0.007129602500244164
extremely friendly,146,5,0.007129602500244164
absolutely amazing,144,5,0.007031936712569587
ni highly,144,5,0.007031936712569587
bad experience,137,5,0.006690106455708565
amazing experience,132,5,0.006445941986522121
5 star,129,5,0.006299443305010255
months ago,123,5,0.006006445941986522
pleasant experience,123,5,0.006006445941986522
2 weeks,119,5,0.005811114366637367
20 minutes,119,5,0.005811114366637367
excellent service,115,5,0.005615782791288212
massage therapists,113,5,0.005518117003613634
taking care,113,5,0.005518117003613634
dental hygienist,112,5,0.005469284109776346
extremely helpful,111,5,0.005420451215939056
wait times,111,5,0.005420451215939056
massage envy,110,5,0.005371618322101768
primary care,109,5,0.005322785428264479
weight loss,109,5,0.005322785428264479
nthe office,107,5,0.005225119640589902
excellent care,106,5,0.005176286746752612
finally found,106,5,0.005176286746752612
