bigram,n,star,pec
beer selection,346,2,0.006144229573988244
caesar salad,341,2,0.006055440129277431
4 stars,339,2,0.006019924351393107
soy sauce,339,2,0.006019924351393107
luke warm,338,2,0.006002166462450944
3 4,330,2,0.005860103350913644
pretty bad,329,2,0.005842345461971481
menu items,326,2,0.005789071795144993
iced tea,325,2,0.005771313906202831
lacked flavor,325,2,0.005771313906202831
salad bar,324,2,0.005753556017260668
horrible service,322,2,0.005718040239376343
fish tacos,318,2,0.005647008683607692
grilled cheese,318,2,0.005647008683607692
hash browns,313,2,0.00555821923889688
food service,305,2,0.00541615612735958
food court,302,2,0.005362882460533092
hot dog,288,2,0.005114272015342816
late night,287,2,0.005096514126400654
bad day,285,2,0.005060998348516328
thai food,285,2,0.005060998348516328
20 mins,282,2,0.005007724681689841
star review,276,2,0.0049011773480368654
quality food,274,2,0.00486566157015254
2 people,273,2,0.004847903681210378
entire time,273,2,0.004847903681210378
10 mins,272,2,0.0048301457922682155
potato fries,270,2,0.00479463001438389
highly recommend,14429,5,0.06230783846339862
customer service,9993,5,0.043152140118146956
las vegas,7902,5,0.03412270701627112
happy hour,7290,5,0.031479946108405016
ice cream,6623,5,0.028599682177773172
friendly staff,5710,5,0.024657131999861817
5 stars,5228,5,0.022575741873078384
super friendly,5060,5,0.021850278094448474
top notch,4187,5,0.01808045738763948
amazing food,4094,5,0.017678861367326493
mexican food,3972,5,0.017152036480464296
delicious food,3873,5,0.016724531039485957
friendly service,3575,5,0.01543769647977338
excellent service,3412,5,0.014733823885031264
fried rice,3257,5,0.014064497184509622
fried chicken,3223,5,0.013917677134072616
nthe food,3087,5,0.013330396932324594
gluten free,2999,5,0.012950392095899403
love love,2969,5,0.012820844992572633
highly recommended,2950,5,0.012738798493799011
dining experience,2949,5,0.012734480257021452
absolutely delicious,2826,5,0.012203337133381698
excellent food,2689,5,0.011611738694856117
hidden gem,2684,5,0.011590147510968322
wait staff,2571,5,0.011102186755104156
french toast,2544,5,0.010985594362110064
pork belly,2500,5,0.010795591943897467
fast food,2399,5,0.01035945002936401
pulled pork,2357,5,0.010178084084706532
5 star,2345,5,0.010126265243375825
cooked perfectly,2319,5,0.010013991087159292
pad thai,2310,5,0.00997512695616126
super nice,2282,5,0.009854216326389609
sweet potato,2202,5,0.00950875738418489
carne asada,2200,5,0.009500120910629772
thai food,2179,5,0.009409437938301034
nthe service,2130,5,0.009197844336200642
absolutely love,2040,5,0.008809203026220333
perfectly cooked,2026,5,0.008748747711334508
chinese food,1987,5,0.008580336477009707
amazing service,1946,5,0.00840328876912979
date night,1908,5,0.008239195771582547
absolutely amazing,1894,5,0.008178740456696722
indian food,1863,5,0.008044875116592394
beer selection,1831,5,0.007906691539710506
pleasantly surprised,1756,5,0.007582823781393582
mashed potatoes,1621,5,0.006999861816423118
fast service,1605,5,0.006930770027982174
menu items,1588,5,0.006857360002763672
family owned,1587,5,0.006853041765986113
awesome food,1575,5,0.006801222924655404
late night,1545,5,0.0066716758213286355
friday night,1542,5,0.006658721110995958
spring rolls,1459,5,0.0063003074584585626
prime rib,1456,5,0.006287352748125885
food service,1455,5,0.006283034511348326
fresh ingredients,1445,5,0.006239852143572737
live music,1440,5,0.0062182609596849415
reasonable prices,1423,5,0.006144850934466439
5 5,1403,5,0.006058486198915259
green tea,1400,5,0.006045531488582582
italian food,1390,5,0.006002349120806992
hot sauce,1388,5,0.0059937126472518745
1 2,1387,5,0.0059893944104743154
saturday night,1369,5,0.0059116661484782534
onion rings,1366,5,0.005898711438145576
nthe staff,1362,5,0.00588143849103534
fish tacos,1347,5,0.005816664939371955
korean bbq,1344,5,0.005803710229039279
quality food,1322,5,0.005708709019932981
eggs benedict,1319,5,0.005695754309600304
chicken wings,1285,5,0.005548934259163299
grilled cheese,1234,5,0.00532870418350779
parking lot,1230,5,0.0053114312363975544
goat cheese,1217,5,0.005255294158289288
extremely friendly,1213,5,0.0052380212111790515
chicken sandwich,1207,5,0.005212111790513697
favorite restaurant,1187,5,0.005125747054962518
super fresh,1185,5,0.0051171105814074
10 minutes,1175,5,0.00507392821363181
totally worth,1171,5,0.005056655266521574
coffee shop,1162,5,0.005017791135523543
deep fried,1162,5,0.005017791135523543
milk tea,1155,5,0.00498756347808063
reasonable price,1141,5,0.004927108163194804
awesome service,1127,5,0.004866652848308979
wine list,1124,5,0.004853698137976301
ni love,1122,5,0.004845061664421183
french fries,1115,5,0.004814834006978271
caesar salad,1100,5,0.004750060455314886
short rib,1085,5,0.004685286903651501
potato fries,1080,5,0.004663695719763706
3 times,1063,5,0.004590285694545203
authentic mexican,1059,5,0.004573012747434968
dim sum,1059,5,0.004573012747434968
lunch special,1055,5,0.0045557398003247315
filet mignon,1045,5,0.004512557432549142
outdoor seating,1038,5,0.0044823297751062285
portion sizes,1038,5,0.0044823297751062285
medium rare,1034,5,0.004465056827995992
customer service,11300,1,0.10395392909054112
10 minutes,4537,1,0.04173796250298983
20 minutes,4397,1,0.04045003771779728
15 minutes,4107,1,0.037782193519898435
30 minutes,3508,1,0.03227171533182462
5 minutes,2008,1,0.01847252120476164
horrible service,1957,1,0.0180033486044415
45 minutes,1938,1,0.01782855881216537
terrible service,1760,1,0.016191054442420562
worst service,1737,1,0.01597946679913893
fast food,1697,1,0.015611488289083918
1 star,1664,1,0.015307906018288532
bad service,1536,1,0.01413037478611249
ice cream,1485,1,0.01366120218579235
las vegas,1469,1,0.013514010781770345
poor service,1439,1,0.013238026899229085
worst experience,1409,1,0.012962043016687826
food poisoning,1373,1,0.012630862357638314
front desk,1256,1,0.0115545252157274
40 minutes,1248,1,0.011480929513716398
2 hours,1236,1,0.011370535960699896
credit card,1230,1,0.011315339184191643
bad experience,1229,1,0.011306139721440268
3 times,1221,1,0.011232544019429266
happy hour,1218,1,0.011204945631175139
fried rice,1158,1,0.01065297786609262
1 2,1092,1,0.01004581332450185
25 minutes,1085,1,0.009981417085242222
wait staff,1085,1,0.009981417085242222
extremely rude,1029,1,0.009466247171165204
horrible experience,1023,1,0.009411050394656952
multiple times,998,1,0.00918106382587257
0 stars,954,1,0.008776287464812056
worst customer,935,1,0.008601497672535924
food quality,934,1,0.008592298209784549
mexican food,918,1,0.008445106805762544
minute wait,904,1,0.00831631432724329
nthe food,877,1,0.008067928832956156
taco bell,876,1,0.00805872937020478
20 mins,875,1,0.008049529907453406
slow service,855,1,0.007865540652425899
parking lot,852,1,0.007837942264171772
wait time,852,1,0.007837942264171772
30 mins,818,1,0.007525160530625011
poor customer,811,1,0.007460764291365384
horrible customer,798,1,0.007341171275597505
saturday night,791,1,0.007276775036337878
15 mins,781,1,0.007184780408824125
dining experience,781,1,0.007184780408824125
friday night,774,1,0.007120384169564497
10 mins,770,1,0.007083586318558996
terrible experience,750,1,0.0068995970635314895
20 min,733,1,0.00674320619675811
30 min,694,1,0.006384427149454472
fried chicken,670,1,0.006163640043421464
ten minutes,666,1,0.006126842192415963
chicken sandwich,664,1,0.006108443266913212
15 min,659,1,0.006062445953156336
1 hour,648,1,0.005961251862891207
10 min,639,1,0.00587845669812883
eye contact,639,1,0.00587845669812883
carne asada,628,1,0.0057772626078637
french fries,628,1,0.0057772626078637
gift card,620,1,0.005703666905852698
chinese food,611,1,0.0056208717410903206
medium rare,611,1,0.0056208717410903206
extremely disappointed,597,1,0.005492079262571066
bad food,589,1,0.005418483560560064
gluten free,585,1,0.0053816857095545624
sour cream,582,1,0.005354087321300436
onion rings,578,1,0.005317289470294935
pad thai,578,1,0.005317289470294935
entire time,563,1,0.005179297529024305
pizza hut,548,1,0.005041305587753675
food arrived,542,1,0.004986108811245424
terrible customer,541,1,0.004976909348494048
mashed potatoes,538,1,0.004949310960239922
uber eats,532,1,0.00489411418373167
hot sauce,524,1,0.004820518481720668
half hour,512,1,0.0047101249287041635
cold food,507,1,0.004664127614947287
weeks ago,504,1,0.004636529226693161
5 stars,502,1,0.00461813030119041
bad customer,500,1,0.00459973137568766
quality food,498,1,0.004581332450184909
chicken wings,497,1,0.004572132987433534
bad reviews,484,1,0.004452539971665654
35 minutes,476,1,0.004378944269654652
10 15,472,1,0.004342146418649151
empty tables,469,1,0.004314548030395025
poor quality,469,1,0.004314548030395025
prime rib,463,1,0.004259351253886773
2 people,462,1,0.004250151791135397
orange chicken,460,1,0.004231752865632647
15 20,453,1,0.00416735662637302
4 times,451,1,0.004148957700870269
food service,451,1,0.004148957700870269
crab legs,446,1,0.004102960387113393
mediocre food,443,1,0.004075361998859267
worst food,441,1,0.004056963073356516
happy hour,5755,4,0.039892418707499495
ice cream,4917,4,0.034083583455217205
highly recommend,3997,4,0.027706341889465767
5 stars,3822,4,0.026493279635110875
4 stars,3814,4,0.02643782536062608
fried chicken,3691,4,0.025585215890422355
customer service,3418,4,0.02369283877362872
fried rice,3012,4,0.02087853434352537
nthe food,2684,4,0.018604909089648767
las vegas,2667,4,0.018487068756368578
pork belly,2378,4,0.01648378309060535
friendly staff,2321,4,0.016088671384901186
4 5,2261,4,0.015672764326265225
fast food,2143,4,0.014854813777614495
nthe service,2037,4,0.01412004464069096
pad thai,1929,4,0.013371411935146226
dim sum,1910,4,0.013239708033244837
super friendly,1813,4,0.012567324955116697
pleasantly surprised,1806,4,0.0125188024649425
sweet potato,1727,4,0.011971191504405149
gluten free,1640,4,0.011368126269383001
french toast,1631,4,0.011305740210587608
mexican food,1604,4,0.011118582034201423
cooked perfectly,1586,4,0.010993809916610635
friendly service,1576,4,0.01092449207350464
wait staff,1513,4,0.01048778966193688
parking lot,1503,4,0.010418471818830885
portion size,1478,4,0.0102451772110659
friday night,1464,4,0.010148132230717508
menu items,1452,4,0.010064950818990316
carne asada,1402,4,0.009718361603460346
saturday night,1397,4,0.009683702681907349
wait time,1394,4,0.009662907328975552
pulled pork,1385,4,0.009600521270180157
5 star,1348,4,0.00934404525068798
10 minutes,1328,4,0.009205409564475991
chicken sandwich,1312,4,0.009094501015506401
spring rolls,1306,4,0.009052910309642805
dining experience,1283,4,0.008893479270499018
onion rings,1280,4,0.008872683917567221
mashed potatoes,1259,4,0.008727116447044634
chinese food,1256,4,0.008706321094112835
1 2,1234,4,0.008553821839279649
late night,1229,4,0.008519162917726652
deep fried,1223,4,0.008477572211863056
hot sauce,1220,4,0.008456776858931257
chicken wings,1171,4,0.008117119427711888
beer selection,1154,4,0.007999279094431698
15 minutes,1147,4,0.007950756604257501
5 5,1144,4,0.007929961251325704
noodle soup,1134,4,0.00786064340821971
perfectly cooked,1121,4,0.007770530212181917
delicious food,1117,4,0.00774280307493952
date night,1102,4,0.007638826310280529
prime rib,1095,4,0.007590303820106333
bit pricey,1088,4,0.007541781329932138
top notch,1085,4,0.00752098597700034
outdoor seating,1045,4,0.007243714604576364
absolutely delicious,1030,4,0.007139737839917373
20 minutes,1001,4,0.006938716094909991
portion sizes,988,4,0.0068486028988721985
grilled cheese,957,4,0.006633717585243617
nthe menu,954,4,0.006612922232311819
french fries,948,4,0.006571331526448223
nthe restaurant,946,4,0.006557467957827024
excellent service,937,4,0.00649508189903163
thai food,935,4,0.006481218330410431
30 minutes,928,4,0.006432695840236235
quick bite,917,4,0.006356446212819642
green tea,915,4,0.006342582644198443
eggs benedict,914,4,0.006335650859887844
nthe staff,907,4,0.006287128369713648
lunch special,905,4,0.006273264801092449
milk tea,902,4,0.006252469448160651
cream cheese,897,4,0.006217810526607654
live music,895,4,0.006203946957986455
super nice,886,4,0.006141560899191061
food court,883,4,0.006120765546259263
nice touch,882,4,0.006113833761948663
medium rare,880,4,0.006099970193327465
comfort food,877,4,0.006079174840395666
4 star,869,4,0.006023720565910871
short rib,847,4,0.005871221311077685
huge fan,834,4,0.005781108115039893
dipping sauce,830,4,0.005753380977797495
potato fries,827,4,0.005732585624865697
fast service,822,4,0.0056979267033127
strip mall,810,4,0.0056147452915855075
grilled chicken,803,4,0.0055662228014113115
hidden gem,800,4,0.005545427448479513
nice atmosphere,794,4,0.0055038367426159165
fish tacos,785,4,0.005441450683820522
caesar salad,775,4,0.005372132840714528
hash browns,775,4,0.005372132840714528
iced tea,774,4,0.005365201056403929
food quality,773,4,0.005358269272093329
lunch time,772,4,0.00535133748778273
salad bar,768,4,0.005323610350540332
highly recommended,758,4,0.005254292507434338
goat cheese,755,4,0.00523349715450254
3 stars,2953,3,0.04153071557155716
happy hour,2359,3,0.033176755175517554
ice cream,2067,3,0.029070094509450944
nthe food,1952,3,0.027452745274527453
customer service,1931,3,0.02715740324032403
fried rice,1341,3,0.018859698469846985
fast food,1329,3,0.018690931593159314
nthe service,1289,3,0.018128375337533753
5 stars,1238,3,0.017411116111611162
fried chicken,1224,3,0.017214221422142215
10 minutes,1174,3,0.016511026102610262
las vegas,1168,3,0.01642664266426643
15 minutes,1118,3,0.015723447344734475
dim sum,1077,3,0.015146827182718273
20 minutes,1052,3,0.014795229522952296
wait staff,1002,3,0.014092034203420343
4 stars,967,3,0.013599797479747974
pad thai,928,3,0.013051305130513051
sweet potato,868,3,0.012207470747074707
1 2,859,3,0.012080895589558957
30 minutes,838,3,0.011785553555355535
pulled pork,821,3,0.011546467146714671
mexican food,812,3,0.01141989198919892
french toast,798,3,0.011222997299729974
pork belly,790,3,0.01111048604860486
friday night,781,3,0.010983910891089108
deep fried,769,3,0.01081514401440144
onion rings,740,3,0.010407290729072908
saturday night,735,3,0.010336971197119712
write home,725,3,0.010196332133213321
beer selection,724,3,0.010182268226822682
late night,721,3,0.010140076507650765
3.5 stars,701,3,0.009858798379837984
portion size,695,3,0.009774414941494149
mashed potatoes,691,3,0.009718159315931594
prime rib,684,3,0.00961971197119712
3 star,676,3,0.009507200720072008
5 minutes,674,3,0.009479072907290729
3 5,665,3,0.009352497749774978
parking lot,663,3,0.009324369936993699
pretty decent,658,3,0.009254050405040504
dining experience,656,3,0.009225922592259225
5 star,636,3,0.008944644464446445
medium rare,613,3,0.008621174617461745
chinese food,612,3,0.008607110711071108
gluten free,606,3,0.008522727272727272
hot sauce,602,3,0.008466471647164716
2 stars,595,3,0.008368024302430242
spring rolls,591,3,0.008311768676867688
4 5,581,3,0.008171129612961296
crab legs,577,3,0.008114873987398739
menu items,566,3,0.007960171017101711
wait time,566,3,0.007960171017101711
food quality,563,3,0.007917979297929792
food court,548,3,0.007707020702070207
friendly staff,543,3,0.007636701170117012
decent food,522,3,0.007341359135913592
chicken wings,521,3,0.007327295229522952
french fries,520,3,0.007313231323132313
potato fries,515,3,0.007242911791179118
green tea,514,3,0.007228847884788479
salad bar,514,3,0.007228847884788479
45 minutes,505,3,0.007102272727272727
star rating,505,3,0.007102272727272727
chicken sandwich,499,3,0.007017889288928893
grilled cheese,469,3,0.006595972097209721
noodle soup,466,3,0.006553780378037804
fish tacos,458,3,0.006441269126912692
lunch special,458,3,0.006441269126912692
carne asada,457,3,0.006427205220522052
eggs benedict,447,3,0.006286566156615662
iced tea,443,3,0.006230310531053105
hash browns,442,3,0.006216246624662467
bar food,439,3,0.006174054905490549
minute wait,437,3,0.006145927092709271
quick bite,437,3,0.006145927092709271
caesar salad,436,3,0.006131863186318632
sour cream,433,3,0.006089671467146715
bbq sauce,425,3,0.005977160216021602
thai food,422,3,0.005934968496849685
slow service,420,3,0.005906840684068407
pretty tasty,410,3,0.005766201620162016
bit pricey,405,3,0.005695882088208821
cooked perfectly,405,3,0.005695882088208821
grilled chicken,398,3,0.005597434743474347
3 times,397,3,0.005583370837083709
nice touch,393,3,0.005527115211521152
cream cheese,391,3,0.005498987398739874
huge fan,389,3,0.005470859585958596
sports bar,387,3,0.0054427317731773174
portion sizes,386,3,0.005428667866786679
goat cheese,385,3,0.005414603960396039
hot dog,384,3,0.0054005400540054005
nthe menu,377,3,0.005302092709270927
super friendly,375,3,0.005273964896489649
blue cheese,368,3,0.0051755175517551755
miso soup,366,3,0.005147389738973897
egg rolls,361,3,0.005077070207020702
friendly service,356,3,0.005006750675067507
4 star,355,3,0.0049926867686768675
customer service,6480,1,0.08685977775692666
10 minutes,3204,1,0.04294733455759152
20 minutes,2876,1,0.03855072852298165
15 minutes,2874,1,0.03852391994959988
30 minutes,2194,1,0.029409004999798937
5 minutes,1570,1,0.02104473010468748
45 minutes,1461,1,0.01958366285538115
horrible service,1415,1,0.018967065667600497
worst service,1329,1,0.017814297012184496
1 star,1278,1,0.017130678390949425
bad service,1263,1,0.01692961409058617
terrible service,1229,1,0.016473868343096124
poor service,1111,1,0.01489216251357184
las vegas,1098,1,0.014717906786590351
food poisoning,1078,1,0.014449821052772677
fast food,1034,1,0.013860032438373792
happy hour,1011,1,0.013551733844483466
ice cream,964,1,0.012921732370011929
nthe food,940,1,0.01260002948943072
credit card,931,1,0.012479390909212766
2 hours,929,1,0.012452582335830999
front desk,925,1,0.012398965189067464
wait staff,915,1,0.012264922322158627
1 2,838,1,0.011232792246960579
3 times,833,1,0.011165770813506158
40 minutes,830,1,0.011125557953433509
fried rice,822,1,0.011018323659906439
mexican food,819,1,0.010978110799833787
bad experience,814,1,0.010911089366379368
worst experience,766,1,0.01026768360521695
25 minutes,717,1,0.009610873557363646
horrible experience,690,1,0.009248957816709783
dining experience,659,1,0.008833424929292387
saturday night,658,1,0.008820020642601505
minute wait,650,1,0.008712786349074434
ten minutes,615,1,0.008243636314893502
slow service,608,1,0.008149806308057317
chinese food,606,1,0.00812299773467555
extremely rude,587,1,0.007868316287548758
food quality,576,1,0.007720869133949037
friday night,554,1,0.007425974826749594
wait time,549,1,0.007358953393295176
0 stars,518,1,0.006943420505877779
bad food,512,1,0.006862994785732477
parking lot,511,1,0.006849590499041594
worst customer,511,1,0.006849590499041594
multiple times,506,1,0.006782569065587175
pad thai,493,1,0.006608313338605686
horrible customer,479,1,0.006420653324933314
french fries,465,1,0.0062329933112609415
fried chicken,462,1,0.00619278045118829
15 mins,461,1,0.0061793761644974065
20 mins,456,1,0.006112354731042988
mashed potatoes,456,1,0.006112354731042988
eye contact,454,1,0.00608554615766122
taco bell,453,1,0.006072141870970336
medium rare,451,1,0.006045333297588569
poor customer,450,1,0.006031929010897685
dim sum,449,1,0.006018524724206801
prime rib,447,1,0.005991716150825034
onion rings,443,1,0.005938099004061499
20 min,429,1,0.005750438990389127
30 mins,429,1,0.005750438990389127
gluten free,428,1,0.005737034703698242
terrible experience,425,1,0.005696821843625592
nthe service,418,1,0.005602991836789405
10 mins,408,1,0.005468948969880568
half hour,403,1,0.005401927536426149
entire time,397,1,0.005321501816280847
10 min,396,1,0.0053080975295899625
poor quality,392,1,0.005254480382826428
extremely disappointed,391,1,0.005241076096135544
5 stars,388,1,0.005200863236062893
food arrived,387,1,0.005187458949372009
grocery store,384,1,0.005147246089299358
15 min,377,1,0.0050534160824631715
30 min,374,1,0.005013203222390521
1 hour,372,1,0.004986394649008753
chicken sandwich,371,1,0.004972990362317869
chicken wings,369,1,0.004946181788936101
gift card,365,1,0.004892564642172567
10 15,360,1,0.004825543208718148
weeks ago,360,1,0.004825543208718148
worst food,358,1,0.0047987346353363805
mediocre food,354,1,0.0047451174885728455
carne asada,352,1,0.004718308915191078
horrible food,347,1,0.00465128748173666
sour cream,346,1,0.004637883195045775
empty tables,343,1,0.004597670334973125
months ago,339,1,0.0045440531882095896
food service,338,1,0.004530648901518706
terrible food,335,1,0.0044904360414460545
deep fried,331,1,0.004436818894682519
pizza hut,331,1,0.004436818894682519
terrible customer,330,1,0.004423414607991636
hot sauce,326,1,0.004369797461228101
quality food,325,1,0.004356393174537217
spring rolls,319,1,0.004275967454391914
cold food,318,1,0.004262563167701031
hash browns,311,1,0.004168733160864845
3 stars,3179,3,0.04077313769751693
happy hour,2623,3,0.033642006977221424
customer service,2580,3,0.03309049866611943
ice cream,2502,3,0.03209008824132978
nthe food,1952,3,0.025035912169095013
fried chicken,1683,3,0.021585778781038376
fried rice,1567,3,0.02009798891853068
5 stars,1418,3,0.0181869484916889
fast food,1373,3,0.017609788631233327
nthe service,1343,3,0.01722501539092961
10 minutes,1338,3,0.01716088651754566
dim sum,1317,3,0.01689154524933306
15 minutes,1291,3,0.016558075107736506
20 minutes,1271,3,0.016301559614200697
las vegas,1139,3,0.014608557356864355
pad thai,1053,3,0.013505540734660374
wait staff,1013,3,0.012992509747588754
4 stars,997,3,0.012787297352760107
pork belly,985,3,0.012633388056638621
1 2,982,3,0.01259491073260825
30 minutes,947,3,0.012146008618920583
3 5,936,3,0.012004925097475888
mexican food,920,3,0.01179971270264724
friday night,914,3,0.011722758054586497
portion size,886,3,0.011363636363636364
french toast,798,3,0.010234968192078801
saturday night,798,3,0.010234968192078801
sweet potato,789,3,0.010119536219987688
4 5,788,3,0.010106710445310897
mashed potatoes,776,3,0.009952801149189412
wait time,747,3,0.009580853683562486
write home,743,3,0.009529550584855325
3 star,727,3,0.009324338190026678
gluten free,727,3,0.009324338190026678
hot sauce,723,3,0.009273035091319515
deep fried,716,3,0.009183254668581982
3.5 stars,707,3,0.009067822696490868
onion rings,707,3,0.009067822696490868
food quality,699,3,0.008965216499076544
prime rib,697,3,0.008939564949722964
pulled pork,696,3,0.008926739175046173
2 stars,676,3,0.008670223681510363
late night,675,3,0.008657397906833572
menu items,671,3,0.008606094808126411
5 minutes,666,3,0.008541965934742459
parking lot,661,3,0.008477837061358505
carne asada,660,3,0.008465011286681716
chinese food,657,3,0.008426533962651344
5 star,655,3,0.008400882413297762
medium rare,654,3,0.008388056638620973
friendly staff,639,3,0.008195670018469116
spring rolls,638,3,0.008182844243792325
pretty decent,629,3,0.008067412271701211
chicken sandwich,624,3,0.008003283398317258
french fries,622,3,0.007977631848963678
milk tea,591,3,0.007580032833983173
chicken wings,588,3,0.0075415555099528015
noodle soup,583,3,0.0074774266365688485
dining experience,577,3,0.007400471988508106
45 minutes,554,3,0.007105479170941925
beer selection,554,3,0.007105479170941925
salad bar,545,3,0.006990047198850811
green tea,535,3,0.006861789452082906
lunch special,519,3,0.006656577057254258
fish tacos,512,3,0.0065667966345167245
star rating,509,3,0.006528319310486353
crab legs,504,3,0.006464190437102401
portion sizes,501,3,0.00642571311307203
quick bite,487,3,0.006246152267596962
grilled cheese,482,3,0.00618202339421301
soy sauce,482,3,0.00618202339421301
food court,480,3,0.00615637184485943
friendly service,462,3,0.005925507900677201
hash browns,461,3,0.0059126821260004105
caesar salad,452,3,0.005797250153909296
grilled chicken,447,3,0.005733121280525344
potato fries,446,3,0.005720295505848553
super friendly,446,3,0.005720295505848553
highly recommend,443,3,0.005681818181818182
minute wait,436,3,0.005592037759080648
decent food,429,3,0.005502257336343115
pretty tasty,428,3,0.005489431561666325
thai food,426,3,0.005463780012312743
bbq sauce,424,3,0.005438128462959163
nthe restaurant,422,3,0.005412476913605582
sour cream,420,3,0.0053868253642520006
bit pricey,419,3,0.005373999589575211
dipping sauce,415,3,0.0053226964908680485
3 times,412,3,0.005284219166837677
slow service,409,3,0.005245741842807306
eggs benedict,408,3,0.005232916068130515
nthe menu,406,3,0.005207264518776934
cream cheese,405,3,0.0051944387441001435
3.5 5,401,3,0.005143135645392981
bar food,401,3,0.005143135645392981
iced tea,401,3,0.005143135645392981
cooked perfectly,396,3,0.005079006772009029
huge fan,393,3,0.005040529447978658
lunch time,393,3,0.005040529447978658
miso soup,390,3,0.005002052123948286
happy hour,5213,4,0.03792707060124556
ice cream,4785,4,0.034813165706303474
4 stars,3905,4,0.028410744426983294
5 stars,3904,4,0.028403468948256794
highly recommend,3477,4,0.025296839532041208
customer service,3108,4,0.022612187881962634
fried chicken,2861,4,0.020815144636517083
las vegas,2793,4,0.02032041208311507
fried rice,2762,4,0.020094872242593563
nthe food,2599,4,0.01890896921017403
friendly staff,2260,4,0.01644258192189046
fast food,2155,4,0.01567865665560794
pad thai,1913,4,0.01391799080379489
pork belly,1904,4,0.013852511495256388
nthe service,1890,4,0.013750654793085385
dim sum,1864,4,0.01356149234619638
pleasantly surprised,1790,4,0.013023106920435365
pulled pork,1727,4,0.012564751760665852
friendly service,1725,4,0.012550200803212851
sweet potato,1694,4,0.012324660962691344
super friendly,1679,4,0.012215528781793841
french toast,1592,4,0.011582562132588325
wait staff,1583,4,0.011517082824049823
4 5,1556,4,0.011320644898434318
mexican food,1535,4,0.011167859845177812
5 star,1476,4,0.010738606600314301
cooked perfectly,1467,4,0.010673127291775799
late night,1427,4,0.01038210814271579
gluten free,1419,4,0.01032390431290379
beer selection,1389,4,0.010105639951108783
friday night,1374,4,0.00999650777021128
deep fried,1373,4,0.00998923229148478
menu items,1320,4,0.009603631918980268
saturday night,1275,4,0.00927623537628776
chinese food,1262,4,0.009181654152843256
10 minutes,1247,4,0.009072521971945755
parking lot,1240,4,0.009021593620860253
onion rings,1235,4,0.008985216227227751
spring rolls,1228,4,0.00893428787614225
hot sauce,1227,4,0.00892701239741575
1 2,1218,4,0.008861533088877249
prime rib,1218,4,0.008861533088877249
dining experience,1212,4,0.008817880216518246
portion size,1208,4,0.008788778301612246
green tea,1200,4,0.008730574471800244
carne asada,1193,4,0.008679646120714743
15 minutes,1122,4,0.008163087131133229
mashed potatoes,1116,4,0.008119434258774228
delicious food,1107,4,0.008053954950235725
perfectly cooked,1105,4,0.008039403992782725
top notch,1094,4,0.007959373726791223
